Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 1550, 100, 100, 0.484375, 1.000000, 2929.999756, 29.299997, 1.092150
1.000000, -5.020600, 1.260419, 1609, 100, 100, 0.502813, 1.000000, 2711.000000, 27.110001, 1.180376
2.000000, -4.020600, 1.123350, 1599, 100, 100, 0.499687, 1.000000, 2623.000000, 26.230000, 1.219977
3.000000, -3.020600, 1.001187, 1570, 100, 100, 0.490625, 1.000000, 2511.000000, 25.110001, 1.274393
4.000000, -2.020600, 0.892308, 1589, 100, 100, 0.496563, 1.000000, 2508.000000, 25.080000, 1.275917
5.000000, -1.020600, 0.795271, 1537, 100, 100, 0.480312, 1.000000, 2491.000000, 24.910000, 1.284625
6.000000, -0.020600, 0.708786, 1594, 100, 100, 0.498125, 1.000000, 2372.000000, 23.719999, 1.349072
7.000000, 0.979400, 0.631706, 1579, 100, 100, 0.493437, 1.000000, 2355.000000, 23.549999, 1.358811
8.000000, 1.979400, 0.563009, 1662, 100, 100, 0.519375, 1.000000, 2342.000244, 23.420002, 1.366353
9.000000, 2.979400, 0.501782, 1623, 100, 100, 0.507187, 1.000000, 2339.000000, 23.389999, 1.368106
10.000000, 3.979400, 0.447214, 1551, 100, 100, 0.484688, 1.000000, 2342.000244, 23.420002, 1.366353
