Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 318, 100, 106, 0.093750, 0.943396, 2892.000000, 27.283018, 1.172891
1.000000, -3.771213, 1.091555, 234, 100, 114, 0.064145, 0.877193, 2875.000000, 25.219297, 1.268870
2.000000, -2.771213, 0.972849, 189, 100, 134, 0.044076, 0.746269, 3233.000000, 24.126865, 1.326322
3.000000, -1.771213, 0.867053, 153, 100, 168, 0.028460, 0.595238, 3941.000000, 23.458334, 1.364121
4.000000, -0.771213, 0.772762, 122, 100, 252, 0.015129, 0.396825, 5695.000000, 22.599207, 1.415979
5.000000, 0.228787, 0.688725, 108, 100, 620, 0.005444, 0.161290, 13764.000000, 22.200001, 1.441441
6.000000, 1.228787, 0.613826, 104, 100, 1336, 0.002433, 0.074850, 29612.000000, 22.164671, 1.443739
7.000000, 2.228787, 0.547073, 100, 100, 4014, 0.000779, 0.024913, 88941.000000, 22.157698, 1.444193
8.000000, 3.228787, 0.487580, 100, 100, 14768, 0.000212, 0.006771, 327291.000000, 22.162174, 1.443902
9.000000, 4.228787, 0.434556, 100, 100, 107086, 0.000029, 0.000934, 2373946.000000, 22.168594, 1.443484
