Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 1660, 100, 100, 0.518750, 1.000000, 2403.000000, 24.030001, 1.331669
1.000000, -5.020600, 1.260419, 1613, 100, 100, 0.504062, 1.000000, 2390.000244, 23.900002, 1.338912
2.000000, -4.020600, 1.123350, 1632, 100, 100, 0.510000, 1.000000, 2350.000244, 23.500002, 1.361702
3.000000, -3.020600, 1.001187, 1626, 100, 100, 0.508125, 1.000000, 2369.999756, 23.699997, 1.350211
4.000000, -2.020600, 0.892308, 1641, 100, 100, 0.512812, 1.000000, 2358.000244, 23.580002, 1.357082
5.000000, -1.020600, 0.795271, 1589, 100, 100, 0.496563, 1.000000, 2357.000000, 23.570000, 1.357658
6.000000, -0.020600, 0.708786, 1631, 100, 100, 0.509687, 1.000000, 2366.000244, 23.660002, 1.352494
7.000000, 0.979400, 0.631706, 1599, 100, 100, 0.499687, 1.000000, 2357.000000, 23.570000, 1.357658
8.000000, 1.979400, 0.563009, 1633, 100, 100, 0.510312, 1.000000, 2420.000000, 24.200001, 1.322314
9.000000, 2.979400, 0.501782, 1604, 100, 100, 0.501250, 1.000000, 2444.000000, 24.440001, 1.309329
