Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 501, 100, 101, 0.155012, 0.990099, 4121.000000, 40.801979, 0.784276
1.000000, -5.020600, 1.260419, 374, 100, 102, 0.114583, 0.980392, 2926.000244, 28.686277, 1.115516
2.000000, -4.020600, 1.123350, 306, 100, 102, 0.093750, 0.980392, 2918.000244, 28.607845, 1.118574
3.000000, -3.020600, 1.001187, 252, 100, 107, 0.073598, 0.934579, 3039.000000, 28.401869, 1.126686
4.000000, -2.020600, 0.892308, 235, 100, 122, 0.060195, 0.819672, 3447.000000, 28.254099, 1.132579
5.000000, -1.020600, 0.795271, 151, 100, 146, 0.032320, 0.684932, 3896.000000, 26.684931, 1.199179
6.000000, -0.020600, 0.708786, 139, 100, 212, 0.020489, 0.471698, 5537.000000, 26.117924, 1.225212
7.000000, 0.979400, 0.631706, 110, 100, 348, 0.009878, 0.287356, 9084.000000, 26.103449, 1.225892
8.000000, 1.979400, 0.563009, 108, 100, 697, 0.004842, 0.143472, 18108.000000, 25.979914, 1.231721
9.000000, 2.979400, 0.501782, 103, 100, 1522, 0.002115, 0.065703, 39485.000000, 25.942839, 1.233481
10.000000, 3.979400, 0.447214, 100, 100, 5057, 0.000618, 0.019775, 130978.000000, 25.900335, 1.235505
