Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 299, 100, 104, 0.089844, 0.961538, 2790.000244, 26.826925, 1.192831
1.000000, -5.020600, 1.260419, 212, 100, 122, 0.054303, 0.819672, 3373.000000, 27.647541, 1.157427
2.000000, -4.020600, 1.123350, 180, 100, 142, 0.039613, 0.704225, 3691.000000, 25.992958, 1.231103
3.000000, -3.020600, 1.001187, 134, 100, 182, 0.023008, 0.549451, 4474.000000, 24.582418, 1.301743
4.000000, -2.020600, 0.892308, 125, 100, 289, 0.013516, 0.346021, 7093.000000, 24.543253, 1.303821
5.000000, -1.020600, 0.795271, 114, 100, 540, 0.006597, 0.185185, 13235.000000, 24.509260, 1.305629
6.000000, -0.020600, 0.708786, 102, 100, 1223, 0.002606, 0.081766, 30298.000000, 24.773508, 1.291702
7.000000, 0.979400, 0.631706, 102, 100, 3634, 0.000877, 0.027518, 89271.000000, 24.565493, 1.302640
8.000000, 1.979400, 0.563009, 101, 100, 12464, 0.000253, 0.008023, 306010.000000, 24.551508, 1.303382
9.000000, 2.979400, 0.501782, 100, 100, 79042, 0.000040, 0.001265, 1932873.000000, 24.453747, 1.308593
