Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 293, 100, 104, 0.088041, 0.961538, 2446.000244, 23.519234, 1.360589
1.000000, -3.771213, 1.091555, 215, 100, 113, 0.059458, 0.884956, 2568.000000, 22.725664, 1.408100
2.000000, -2.771213, 0.972849, 188, 100, 131, 0.044847, 0.763359, 2958.000244, 22.580154, 1.417174
3.000000, -1.771213, 0.867053, 145, 100, 161, 0.028144, 0.621118, 3659.000000, 22.726707, 1.408035
4.000000, -0.771213, 0.772762, 120, 100, 261, 0.014368, 0.383142, 5859.000000, 22.448277, 1.425499
5.000000, 0.228787, 0.688725, 108, 100, 604, 0.005588, 0.165563, 14129.000000, 23.392384, 1.367967
6.000000, 1.228787, 0.613826, 102, 100, 1234, 0.002583, 0.081037, 27412.000000, 22.213938, 1.440537
7.000000, 2.228787, 0.547073, 100, 100, 3611, 0.000865, 0.027693, 80116.000000, 22.186651, 1.442309
8.000000, 3.228787, 0.487580, 100, 100, 16305, 0.000192, 0.006133, 361853.000000, 22.192762, 1.441911
9.000000, 4.228787, 0.434556, 100, 100, 93584, 0.000033, 0.001069, 2074870.000000, 22.171204, 1.443314
