Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 295, 100, 104, 0.088642, 0.961538, 2931.000000, 28.182692, 1.135449
1.000000, -3.771213, 1.091555, 230, 100, 118, 0.060911, 0.847458, 2979.000000, 25.245762, 1.267540
2.000000, -2.771213, 0.972849, 188, 100, 126, 0.046627, 0.793651, 3025.000000, 24.007936, 1.332893
3.000000, -1.771213, 0.867053, 144, 100, 190, 0.023684, 0.526316, 4491.000000, 23.636843, 1.353819
4.000000, -0.771213, 0.772762, 119, 100, 261, 0.014248, 0.383142, 5897.000000, 22.593870, 1.416313
5.000000, 0.228787, 0.688725, 113, 100, 516, 0.006844, 0.193798, 11526.000000, 22.337210, 1.432587
6.000000, 1.228787, 0.613826, 102, 100, 1246, 0.002558, 0.080257, 27748.000000, 22.269663, 1.436932
7.000000, 2.228787, 0.547073, 100, 100, 4183, 0.000747, 0.023906, 93444.000000, 22.338991, 1.432473
8.000000, 3.228787, 0.487580, 100, 100, 14635, 0.000214, 0.006833, 326527.000000, 22.311377, 1.434246
9.000000, 4.228787, 0.434556, 101, 100, 103314, 0.000031, 0.000968, 2320249.250000, 22.458227, 1.424868
