Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,2.342857,0.000000,4.000000,13.658537,8.191808,1.685714,0.000000,3.000000,75.932205,5.894106,3.438095,0.000000,4.000000,37.229916,12.021313,12.723809,0.000000,9.000000,10.059880,44.488846,0.866667,0.000000,4.000000,147.692307,3.030303,6.342857,0.000000,5.000000,5.045045,22.177824,1.200000,0.000000,4.000000,26.666666,4.195805
1.000000,1.966667,0.000000,2.000000,16.271187,8.362864,1.383333,1.000000,2.000000,92.530121,5.882353,2.950000,0.000000,3.000000,43.389832,12.544295,10.341666,0.000000,11.000000,12.377116,43.975903,0.758333,0.000000,2.000000,168.791214,3.224663,5.083333,0.000000,5.000000,6.295082,21.615875,1.033333,0.000000,2.000000,30.967743,4.394047
2.000000,1.985402,1.000000,3.000000,16.117647,8.510638,1.372263,1.000000,2.000000,93.276596,5.882353,2.897810,1.000000,3.000000,44.171284,12.421779,10.394160,1.000000,11.000000,12.314607,44.555695,0.729927,1.000000,3.000000,175.360001,3.128911,5.014598,1.000000,5.000000,6.381369,21.495619,0.934307,1.000000,3.000000,34.250000,4.005006
3.000000,1.846154,1.000000,2.000000,17.333334,8.575512,1.328205,1.000000,2.000000,96.370659,6.169604,2.728205,1.000000,3.000000,46.917294,12.672702,9.569231,1.000000,9.000000,13.376205,44.449738,0.723077,1.000000,2.000000,177.021271,3.358742,4.523077,1.000000,5.000000,7.074830,21.010004,0.810256,1.000000,2.000000,39.493671,3.763697
4.000000,1.708904,0.000000,2.000000,18.725451,8.302829,1.239726,1.000000,2.000000,103.248619,6.023295,2.558219,0.000000,2.000000,50.034805,12.429284,9.270548,0.000000,8.000000,13.807167,45.041599,0.684932,0.000000,2.000000,186.880005,3.327787,4.315069,0.000000,5.000000,7.415873,20.965059,0.804795,0.000000,2.000000,39.761700,3.910150
5.000000,1.752595,1.000000,3.000000,18.258636,8.590570,1.188581,1.000000,2.000000,107.691406,5.825984,2.532872,1.000000,3.000000,50.535519,12.415196,9.242214,1.000000,10.000000,13.849495,45.301899,0.653979,0.000000,3.000000,195.724869,3.205563,4.209342,1.000000,4.000000,7.602138,20.632631,0.821799,1.000000,3.000000,38.938950,4.028155
6.000000,1.768352,0.000000,2.000000,18.095942,8.606932,1.242251,0.000000,2.000000,103.038734,6.046290,2.597064,0.000000,3.000000,49.286434,12.640438,9.286297,0.000000,9.000000,13.783751,45.198299,0.682708,0.000000,2.000000,187.488663,3.322879,4.159870,0.000000,5.000000,7.692549,20.246935,0.809135,0.000000,2.000000,39.548389,3.938227
7.000000,1.770398,1.000000,5.000000,18.075037,8.662052,1.212082,0.000000,3.000000,105.603455,5.930371,2.577929,1.000000,5.000000,49.652264,12.613073,9.276936,1.000000,10.000000,13.797660,45.389412,0.681485,1.000000,5.000000,187.825012,3.334314,4.094927,1.000000,5.000000,7.814548,20.035315,0.824791,1.000000,5.000000,38.797718,4.035467
8.000000,1.762974,0.000000,4.000000,18.151152,8.678174,1.223018,1.000000,4.000000,104.659119,6.020264,2.579513,0.000000,4.000000,49.621773,12.697561,9.250000,0.000000,9.000000,13.837838,45.532795,0.682904,0.000000,4.000000,187.434967,3.361568,4.018466,0.000000,4.000000,7.963239,19.780754,0.798153,0.000000,4.000000,40.092541,3.928882
9.000000,1.749656,0.000000,4.000000,18.289307,8.671098,1.229591,0.000000,4.000000,104.099663,6.093713,2.569003,0.000000,4.000000,49.824783,12.731686,9.235947,0.000000,9.000000,13.858893,45.772305,0.664260,0.000000,4.000000,192.695709,3.291996,3.949709,0.000000,4.000000,8.101862,19.574312,0.779859,0.000000,4.000000,41.033039,3.864895
