Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 959, 100, 100, 0.299688, 1.000000, 2829.000000, 28.290001, 1.131142
1.000000, -5.020600, 1.260419, 904, 100, 100, 0.282500, 1.000000, 2905.999756, 29.059998, 1.101170
2.000000, -4.020600, 1.123350, 802, 100, 100, 0.250625, 1.000000, 2889.999756, 28.899998, 1.107267
3.000000, -3.020600, 1.001187, 684, 100, 100, 0.213750, 1.000000, 2837.000000, 28.370001, 1.127952
4.000000, -2.020600, 0.892308, 591, 100, 101, 0.182859, 0.990099, 2764.000000, 27.366337, 1.169320
5.000000, -1.020600, 0.795271, 453, 100, 100, 0.141563, 1.000000, 2598.000244, 25.980003, 1.231717
6.000000, -0.020600, 0.708786, 324, 100, 103, 0.098301, 0.970874, 2657.999756, 25.805822, 1.240030
7.000000, 0.979400, 0.631706, 260, 100, 105, 0.077381, 0.952381, 2700.000000, 25.714285, 1.244444
8.000000, 1.979400, 0.563009, 178, 100, 136, 0.040901, 0.735294, 3476.000000, 25.558823, 1.252014
9.000000, 2.979400, 0.501782, 143, 100, 185, 0.024155, 0.540541, 4698.000000, 25.394594, 1.260111
