Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 1017, 100, 100, 0.317813, 1.000000, 4426.000000, 44.259998, 0.723000
1.000000, -5.020600, 1.260419, 945, 100, 100, 0.295312, 1.000000, 2747.000000, 27.469999, 1.164907
2.000000, -4.020600, 1.123350, 863, 100, 100, 0.269688, 1.000000, 2745.999756, 27.459997, 1.165331
3.000000, -3.020600, 1.001187, 796, 100, 100, 0.248750, 1.000000, 2793.999756, 27.939997, 1.145311
4.000000, -2.020600, 0.892308, 665, 100, 100, 0.207813, 1.000000, 2712.000000, 27.120001, 1.179941
5.000000, -1.020600, 0.795271, 571, 100, 100, 0.178438, 1.000000, 2625.000000, 26.250000, 1.219048
6.000000, -0.020600, 0.708786, 429, 100, 100, 0.134062, 1.000000, 2617.999756, 26.179998, 1.222307
7.000000, 0.979400, 0.631706, 319, 100, 107, 0.093166, 0.934579, 2792.000000, 26.093458, 1.226361
8.000000, 1.979400, 0.563009, 223, 100, 111, 0.062782, 0.900901, 2881.999756, 25.963963, 1.232478
9.000000, 2.979400, 0.501782, 181, 100, 140, 0.040402, 0.714286, 3581.000000, 25.578571, 1.251047
