Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 354, 100, 101, 0.109530, 0.990099, 2827.000000, 27.990099, 1.143261
1.000000, -5.020600, 1.260419, 273, 100, 110, 0.077557, 0.909091, 3020.000000, 27.454546, 1.165563
2.000000, -4.020600, 1.123350, 219, 100, 117, 0.058494, 0.854701, 3177.000000, 27.153847, 1.178470
3.000000, -3.020600, 1.001187, 175, 100, 138, 0.039629, 0.724638, 3759.000000, 27.239130, 1.174780
4.000000, -2.020600, 0.892308, 128, 100, 238, 0.016807, 0.420168, 6474.000000, 27.201681, 1.176398
5.000000, -1.020600, 0.795271, 120, 100, 347, 0.010807, 0.288184, 9378.000000, 27.025936, 1.184048
6.000000, -0.020600, 0.708786, 106, 100, 645, 0.005136, 0.155039, 17286.000000, 26.799999, 1.194030
7.000000, 0.979400, 0.631706, 102, 100, 1970, 0.001618, 0.050761, 52497.000000, 26.648224, 1.200831
8.000000, 1.979400, 0.563009, 100, 100, 6468, 0.000483, 0.015461, 170145.000000, 26.305658, 1.216468
9.000000, 2.979400, 0.501782, 100, 100, 37493, 0.000083, 0.002667, 981212.000000, 26.170538, 1.222749
