Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 1579, 100, 100, 0.493437, 1.000000, 2545.999756, 25.459997, 1.256874
1.000000, -3.771213, 1.091555, 1558, 100, 100, 0.486875, 1.000000, 2312.000000, 23.120001, 1.384083
2.000000, -2.771213, 0.972849, 1585, 100, 100, 0.495313, 1.000000, 2255.000000, 22.549999, 1.419069
3.000000, -1.771213, 0.867053, 1578, 100, 100, 0.493125, 1.000000, 2171.000000, 21.709999, 1.473975
4.000000, -0.771213, 0.772762, 1542, 100, 100, 0.481875, 1.000000, 2151.000000, 21.510000, 1.487680
5.000000, 0.228787, 0.688725, 1593, 100, 100, 0.497813, 1.000000, 2144.000000, 21.440001, 1.492537
6.000000, 1.228787, 0.613826, 1629, 100, 100, 0.509063, 1.000000, 2044.000000, 20.440001, 1.565558
7.000000, 2.228787, 0.547073, 1602, 100, 100, 0.500625, 1.000000, 2023.000122, 20.230001, 1.581809
8.000000, 3.228787, 0.487580, 1594, 100, 100, 0.498125, 1.000000, 2030.000000, 20.299999, 1.576355
9.000000, 4.228787, 0.434556, 1559, 100, 100, 0.487188, 1.000000, 2028.999878, 20.289999, 1.577132
