Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -3.010300, 1.000000, 482, 100, 100, 0.150625, 1.000000, 2321.000000, 23.209999, 1.378716
1.000000, -2.010300, 0.891251, 422, 100, 102, 0.129289, 0.980392, 2189.000000, 21.460785, 1.491092
2.000000, -1.010300, 0.794328, 304, 100, 102, 0.093137, 0.980392, 2134.000000, 20.921568, 1.529522
3.000000, -0.010300, 0.707946, 264, 100, 108, 0.076389, 0.925926, 2138.000000, 19.796297, 1.616464
4.000000, 0.989700, 0.630957, 184, 100, 120, 0.047917, 0.833333, 2345.000000, 19.541666, 1.637527
5.000000, 1.989700, 0.562341, 163, 100, 135, 0.037731, 0.740741, 2639.000000, 19.548147, 1.636984
6.000000, 2.989700, 0.501187, 140, 100, 212, 0.020637, 0.471698, 3973.000000, 18.740566, 1.707526
7.000000, 3.989700, 0.446684, 125, 100, 379, 0.010307, 0.263852, 6944.000000, 18.321899, 1.746544
8.000000, 4.989700, 0.398107, 110, 100, 727, 0.004728, 0.137552, 13293.000000, 18.284731, 1.750094
9.000000, 5.989700, 0.354813, 100, 100, 1613, 0.001937, 0.061996, 29399.000000, 18.226286, 1.755706
