Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 264, 100, 107, 0.077103, 0.934579, 1594.000000, 14.897196, 2.148055
1.000000, 1.000000, 0.630210, 200, 100, 116, 0.053879, 0.862069, 1680.999878, 14.491378, 2.208210
2.000000, 2.000000, 0.561675, 182, 100, 131, 0.043416, 0.763359, 1888.999878, 14.419847, 2.219164
3.000000, 3.000000, 0.500593, 138, 100, 178, 0.024228, 0.561798, 2561.000000, 14.387640, 2.224131
4.000000, 4.000000, 0.446154, 133, 100, 307, 0.013538, 0.325733, 4424.000000, 14.410423, 2.220615
5.000000, 5.000000, 0.397635, 113, 100, 430, 0.008212, 0.232558, 6119.000000, 14.230232, 2.248734
6.000000, 6.000000, 0.354393, 105, 100, 811, 0.004046, 0.123305, 11530.000000, 14.217016, 2.250824
7.000000, 7.000000, 0.315853, 102, 100, 2061, 0.001547, 0.048520, 29624.000000, 14.373605, 2.226303
8.000000, 8.000000, 0.281504, 100, 100, 6558, 0.000477, 0.015249, 94242.000000, 14.370540, 2.226778
9.000000, 9.000000, 0.250891, 100, 100, 26620, 0.000117, 0.003757, 381015.000000, 14.313110, 2.235713
