Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 283, 100, 111, 0.079673, 0.900901, 3076.000000, 27.711712, 1.154746
1.000000, -3.771213, 1.091555, 208, 100, 120, 0.054167, 0.833333, 3212.000000, 26.766666, 1.195517
2.000000, -2.771213, 0.972849, 171, 100, 139, 0.038444, 0.719424, 3683.000000, 26.496403, 1.207711
3.000000, -1.771213, 0.867053, 139, 100, 198, 0.021938, 0.505050, 4673.000000, 23.601009, 1.355874
4.000000, -0.771213, 0.772762, 119, 100, 314, 0.011843, 0.318471, 7070.000000, 22.515924, 1.421216
5.000000, 0.228787, 0.688725, 109, 100, 574, 0.005934, 0.174216, 12422.000000, 21.641115, 1.478667
6.000000, 1.228787, 0.613826, 105, 100, 1289, 0.002546, 0.077580, 27848.000000, 21.604345, 1.481184
7.000000, 2.228787, 0.547073, 100, 100, 4112, 0.000760, 0.024319, 88606.000000, 21.548151, 1.485046
8.000000, 3.228787, 0.487580, 100, 100, 14031, 0.000223, 0.007127, 301543.000000, 21.491198, 1.488982
9.000000, 4.228787, 0.434556, 100, 100, 93120, 0.000034, 0.001074, 2009113.000000, 21.575525, 1.483162
