Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,1.940000,1.000000,8.000000,16.494844,10.010321,1.250000,0.000000,2.000000,102.400002,6.449949,2.560000,1.000000,8.000000,50.000000,13.209495,9.300000,1.000000,9.000000,13.763440,47.987617,0.730000,1.000000,8.000000,175.342468,3.766770,2.450000,1.000000,8.000000,13.061224,12.641899,1.150000,1.000000,8.000000,27.826088,5.933953
1.000000,1.710000,0.000000,4.000000,18.713449,8.971668,1.260000,1.000000,2.000000,101.587303,6.610703,2.590000,0.000000,4.000000,49.420853,13.588668,9.340000,0.000000,10.000000,13.704496,49.003151,0.590000,0.000000,4.000000,216.949158,3.095488,2.380000,0.000000,4.000000,13.445377,12.486885,1.190000,0.000000,4.000000,26.890755,6.243443
2.000000,1.750000,1.000000,3.000000,18.285715,9.225093,1.270000,1.000000,2.000000,100.787399,6.694781,2.570000,1.000000,3.000000,49.805450,13.547708,9.190000,1.000000,8.000000,13.928184,48.444912,0.680000,1.000000,3.000000,188.235291,3.584607,2.410000,1.000000,3.000000,13.278008,12.704271,1.100000,1.000000,3.000000,29.090908,5.798630
3.000000,1.780000,1.000000,2.000000,17.977528,9.270833,1.240000,0.000000,2.000000,103.225807,6.458333,2.650000,1.000000,2.000000,48.301884,13.802083,9.210000,1.000000,8.000000,13.897937,47.968750,0.680000,0.000000,2.000000,188.235291,3.541667,2.410000,1.000000,3.000000,13.278008,12.552084,1.230000,1.000000,2.000000,26.016260,6.406250
4.000000,1.830000,1.000000,3.000000,17.486338,9.491701,1.290000,1.000000,2.000000,99.224808,6.690871,2.640000,1.000000,3.000000,48.484848,13.692945,9.160000,1.000000,10.000000,13.973800,47.510372,0.790000,0.000000,3.000000,162.025314,4.097510,2.450000,1.000000,3.000000,13.061224,12.707468,1.120000,1.000000,3.000000,28.571428,5.809128
5.000000,1.710000,1.000000,3.000000,18.713449,9.057204,1.190000,1.000000,2.000000,107.563019,6.302967,2.570000,1.000000,3.000000,49.805450,13.612288,9.170000,1.000000,9.000000,13.958560,48.569916,0.650000,1.000000,3.000000,196.923080,3.442797,2.400000,1.000000,3.000000,13.333333,12.711865,1.190000,1.000000,3.000000,26.890755,6.302967
6.000000,1.690000,1.000000,2.000000,18.934910,8.965517,1.160000,1.000000,2.000000,110.344833,6.153846,2.520000,1.000000,3.000000,50.793652,13.368700,9.420000,1.000000,9.000000,13.588110,49.973473,0.600000,0.000000,2.000000,213.333328,3.183024,2.300000,1.000000,2.000000,13.913044,12.201591,1.160000,1.000000,2.000000,27.586208,6.153846
7.000000,1.770000,1.000000,4.000000,18.079096,9.276730,1.250000,1.000000,2.000000,102.400002,6.551363,2.580000,1.000000,4.000000,49.612404,13.522013,9.300000,1.000000,10.000000,13.763440,48.742138,0.670000,0.000000,4.000000,191.044769,3.511530,2.380000,1.000000,4.000000,13.445377,12.473795,1.130000,1.000000,4.000000,28.318584,5.922432
8.000000,1.750000,1.000000,4.000000,18.285715,9.244585,1.230000,1.000000,2.000000,104.065041,6.497622,2.570000,1.000000,4.000000,49.805450,13.576334,9.240000,1.000000,11.000000,13.852814,48.811409,0.670000,1.000000,4.000000,191.044769,3.539356,2.370000,1.000000,4.000000,13.502110,12.519809,1.100000,1.000000,4.000000,29.090908,5.810882
9.000000,1.770000,1.000000,5.000000,18.079096,9.053709,1.370000,1.000000,8.000000,93.430656,7.007673,2.520000,1.000000,5.000000,50.793652,12.890026,9.510000,1.000000,10.000000,13.459516,48.644505,0.720000,1.000000,5.000000,177.777771,3.682865,2.550000,1.000000,5.000000,12.549020,13.043479,1.110000,1.000000,5.000000,28.828829,5.677750
