Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 471, 100, 100, 0.147188, 1.000000, 2928.000000, 29.280001, 1.092896
1.000000, -5.020600, 1.260419, 352, 100, 100, 0.110000, 1.000000, 2966.000244, 29.660002, 1.078894
2.000000, -4.020600, 1.123350, 298, 100, 107, 0.087033, 0.934579, 3014.000244, 28.168226, 1.136032
3.000000, -3.020600, 1.001187, 234, 100, 109, 0.067087, 0.917431, 2909.000000, 26.688074, 1.199037
4.000000, -2.020600, 0.892308, 210, 100, 126, 0.052083, 0.793651, 3331.000000, 26.436508, 1.210447
5.000000, -1.020600, 0.795271, 149, 100, 158, 0.029470, 0.632911, 4145.000000, 26.234177, 1.219783
6.000000, -0.020600, 0.708786, 144, 100, 226, 0.019912, 0.442478, 5883.000000, 26.030973, 1.229305
7.000000, 0.979400, 0.631706, 116, 100, 431, 0.008411, 0.232019, 11135.000000, 25.835266, 1.238617
8.000000, 1.979400, 0.563009, 105, 100, 844, 0.003888, 0.118483, 21705.000000, 25.716825, 1.244322
9.000000, 2.979400, 0.501782, 101, 100, 1817, 0.001737, 0.055036, 46382.000000, 25.526691, 1.253590
10.000000, 3.979400, 0.447214, 101, 100, 5599, 0.000564, 0.017860, 141960.000000, 25.354528, 1.262102
