Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 347, 100, 103, 0.105279, 0.970874, 2404.000000, 23.339806, 1.371048
1.000000, -3.771213, 1.091555, 282, 100, 108, 0.081597, 0.925926, 2641.000000, 24.453703, 1.308595
2.000000, -2.771213, 0.972849, 211, 100, 115, 0.057337, 0.869565, 2885.000000, 25.086956, 1.275563
3.000000, -1.771213, 0.867053, 174, 100, 140, 0.038839, 0.714286, 3271.000000, 23.364286, 1.369612
4.000000, -0.771213, 0.772762, 134, 100, 189, 0.022156, 0.529101, 4212.000000, 22.285715, 1.435897
5.000000, 0.228787, 0.688725, 126, 100, 310, 0.012702, 0.322581, 6926.000000, 22.341936, 1.432284
6.000000, 1.228787, 0.613826, 111, 100, 567, 0.006118, 0.176367, 12631.000000, 22.276896, 1.436466
7.000000, 2.228787, 0.547073, 103, 100, 1465, 0.002197, 0.068259, 32693.000000, 22.316040, 1.433946
8.000000, 3.228787, 0.487580, 103, 100, 3780, 0.000852, 0.026455, 84168.000000, 22.266666, 1.437126
9.000000, 4.228787, 0.434556, 101, 100, 16112, 0.000196, 0.006207, 357684.000000, 22.199852, 1.441451
