Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 262, 100, 108, 0.075810, 0.925926, 2509.000000, 23.231482, 1.377441
1.000000, -3.771213, 1.091555, 207, 100, 120, 0.053906, 0.833333, 2911.000000, 24.258333, 1.319134
2.000000, -2.771213, 0.972849, 167, 100, 140, 0.037277, 0.714286, 3169.000000, 22.635714, 1.413695
3.000000, -1.771213, 0.867053, 146, 100, 185, 0.024662, 0.540541, 4174.000000, 22.562162, 1.418304
4.000000, -0.771213, 0.772762, 116, 100, 323, 0.011223, 0.309598, 6894.000000, 21.343653, 1.499275
5.000000, 0.228787, 0.688725, 107, 100, 601, 0.005564, 0.166389, 12682.000000, 21.101498, 1.516480
6.000000, 1.228787, 0.613826, 105, 100, 1351, 0.002429, 0.074019, 28579.000000, 21.153959, 1.512719
7.000000, 2.228787, 0.547073, 101, 100, 3866, 0.000816, 0.025867, 81988.000000, 21.207449, 1.508904
8.000000, 3.228787, 0.487580, 100, 100, 13334, 0.000234, 0.007500, 282555.000000, 21.190565, 1.510106
9.000000, 4.228787, 0.434556, 100, 100, 85964, 0.000036, 0.001163, 1818878.000000, 21.158602, 1.512387
