Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 293, 100, 104, 0.088041, 0.961538, 2545.000000, 24.471153, 1.307662
1.000000, -3.771213, 1.091555, 231, 100, 120, 0.060156, 0.833333, 2904.000000, 24.200001, 1.322314
2.000000, -2.771213, 0.972849, 190, 100, 135, 0.043981, 0.740741, 3233.000000, 23.948149, 1.336220
3.000000, -1.771213, 0.867053, 142, 100, 181, 0.024517, 0.552486, 4065.999756, 22.464087, 1.424496
4.000000, -0.771213, 0.772762, 121, 100, 287, 0.013175, 0.348432, 6059.000000, 21.111498, 1.515762
5.000000, 0.228787, 0.688725, 107, 100, 410, 0.008155, 0.243902, 8643.000000, 21.080488, 1.517991
6.000000, 1.228787, 0.613826, 107, 100, 954, 0.003505, 0.104822, 20083.000000, 21.051363, 1.520092
7.000000, 2.228787, 0.547073, 101, 100, 2537, 0.001244, 0.039417, 53724.000000, 21.176193, 1.511131
8.000000, 3.228787, 0.487580, 101, 100, 6564, 0.000481, 0.015235, 139241.000000, 21.212828, 1.508521
9.000000, 4.228787, 0.434556, 100, 100, 28879, 0.000108, 0.003463, 612703.000000, 21.216213, 1.508281
