Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 491, 100, 100, 0.153437, 1.000000, 2780.000000, 27.799999, 1.151079
1.000000, -5.020600, 1.260419, 401, 100, 101, 0.124072, 0.990099, 2705.000000, 26.782179, 1.194824
2.000000, -4.020600, 1.123350, 341, 100, 107, 0.099591, 0.934579, 2886.000244, 26.971966, 1.186417
3.000000, -3.020600, 1.001187, 269, 100, 109, 0.077122, 0.917431, 2854.000244, 26.183489, 1.222144
4.000000, -2.020600, 0.892308, 230, 100, 121, 0.059401, 0.826446, 3143.000000, 25.975206, 1.231944
5.000000, -1.020600, 0.795271, 169, 100, 142, 0.037192, 0.704225, 3621.000000, 25.500000, 1.254902
6.000000, -0.020600, 0.708786, 136, 100, 185, 0.022973, 0.540541, 4654.000000, 25.156757, 1.272024
7.000000, 0.979400, 0.631706, 118, 100, 304, 0.012130, 0.328947, 7548.000488, 24.828949, 1.288818
8.000000, 1.979400, 0.563009, 111, 100, 647, 0.005361, 0.154560, 15958.000000, 24.664606, 1.297406
9.000000, 2.979400, 0.501782, 104, 100, 1175, 0.002766, 0.085106, 29015.000000, 24.693617, 1.295881
10.000000, 3.979400, 0.447214, 103, 100, 3403, 0.000946, 0.029386, 83289.000000, 24.475168, 1.307448
