Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,2.180000,2.000000,4.000000,14.678899,12.521540,1.270000,0.000000,2.000000,75.590553,7.294658,1.220000,1.000000,4.000000,78.688522,7.007467,8.720000,2.000000,9.000000,11.009174,50.086159,0.790000,1.000000,4.000000,121.518982,4.537622,1.860000,2.000000,4.000000,17.204302,10.683516,1.370000,1.000000,4.000000,23.357664,7.869041
1.000000,2.140000,2.000000,3.000000,14.953270,12.566060,1.230000,1.000000,2.000000,78.048782,7.222548,1.190000,1.000000,3.000000,80.672264,6.987669,8.430000,2.000000,9.000000,11.387900,49.500877,0.770000,0.000000,3.000000,124.675331,4.521432,1.920000,2.000000,3.000000,16.666668,11.274221,1.350000,1.000000,3.000000,23.703703,7.927187
2.000000,2.120000,2.000000,3.000000,15.094340,12.522149,1.410000,1.000000,6.000000,68.085106,8.328411,1.240000,2.000000,3.000000,77.419357,7.324276,8.180000,2.000000,9.000000,11.735941,48.316597,0.760000,0.000000,3.000000,126.315788,4.489073,1.870000,2.000000,3.000000,17.112299,11.045481,1.350000,1.000000,3.000000,23.703703,7.974010
3.000000,2.010000,1.000000,3.000000,15.920398,12.523365,1.220000,1.000000,2.000000,78.688522,7.601246,1.140000,1.000000,3.000000,84.210526,7.102804,7.850000,1.000000,7.000000,12.229300,48.909660,0.750000,1.000000,3.000000,128.000000,4.672897,1.760000,1.000000,3.000000,18.181818,10.965733,1.320000,1.000000,3.000000,24.242424,8.224299
4.000000,1.860000,1.000000,2.000000,17.204302,12.109375,1.210000,1.000000,2.000000,79.338837,7.877604,1.150000,1.000000,2.000000,83.478264,7.486979,7.520000,1.000000,7.000000,12.765958,48.958336,0.680000,1.000000,2.000000,141.176468,4.427083,1.760000,1.000000,2.000000,18.181818,11.458334,1.180000,1.000000,2.000000,27.118645,7.682292
5.000000,1.920000,1.000000,2.000000,16.666668,12.690020,1.160000,1.000000,2.000000,82.758621,7.666887,1.060000,1.000000,2.000000,90.566040,7.005948,7.430000,1.000000,9.000000,12.920592,49.107731,0.740000,1.000000,2.000000,129.729721,4.890945,1.620000,1.000000,2.000000,19.753086,10.707204,1.200000,1.000000,2.000000,26.666666,7.931263
6.000000,1.840000,1.000000,2.000000,17.391304,12.217795,1.110000,1.000000,2.000000,86.486488,7.370518,1.100000,1.000000,2.000000,87.272728,7.304117,7.480000,1.000000,9.000000,12.834225,49.667992,0.680000,1.000000,2.000000,141.176468,4.515272,1.630000,1.000000,2.000000,19.631903,10.823373,1.220000,1.000000,2.000000,26.229507,8.100929
7.000000,1.930000,1.000000,2.000000,16.580311,12.705728,1.140000,1.000000,2.000000,84.210526,7.504938,1.140000,1.000000,2.000000,84.210526,7.504938,7.350000,1.000000,7.000000,13.061225,48.387096,0.730000,0.000000,2.000000,131.506851,4.805793,1.670000,1.000000,2.000000,19.161676,10.994076,1.230000,1.000000,2.000000,26.016260,8.097433
8.000000,1.770000,1.000000,2.000000,18.079096,12.206897,1.040000,1.000000,2.000000,92.307693,7.172414,1.070000,1.000000,2.000000,89.719620,7.379311,7.090000,1.000000,6.000000,13.540197,48.896553,0.700000,0.000000,2.000000,137.142853,4.827586,1.630000,1.000000,2.000000,19.631903,11.241380,1.200000,1.000000,2.000000,26.666666,8.275863
9.000000,1.760000,1.000000,2.000000,18.181818,12.281926,1.140000,1.000000,3.000000,84.210526,7.955338,1.040000,1.000000,2.000000,92.307693,7.257502,7.110000,1.000000,7.000000,13.502110,49.616192,0.600000,1.000000,2.000000,160.000000,4.187020,1.580000,1.000000,2.000000,20.253164,11.025820,1.100000,1.000000,2.000000,29.090908,7.676204
