Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 283, 100, 104, 0.085036, 0.961538, 3243.000000, 31.182692, 1.026210
1.000000, -5.020600, 1.260419, 234, 100, 113, 0.064712, 0.884956, 3201.999756, 28.336281, 1.129294
2.000000, -4.020600, 1.123350, 184, 100, 133, 0.043233, 0.751880, 3670.000244, 27.593987, 1.159673
3.000000, -3.020600, 1.001187, 143, 100, 199, 0.022456, 0.502513, 5118.000000, 25.718594, 1.244236
4.000000, -2.020600, 0.892308, 130, 100, 309, 0.013147, 0.323625, 7682.000000, 24.860842, 1.287165
5.000000, -1.020600, 0.795271, 108, 100, 574, 0.005880, 0.174216, 14198.000000, 24.735191, 1.293703
6.000000, -0.020600, 0.708786, 104, 100, 1290, 0.002519, 0.077519, 31845.000000, 24.686047, 1.296279
7.000000, 0.979400, 0.631706, 102, 100, 3589, 0.000888, 0.027863, 88293.000000, 24.601004, 1.300760
8.000000, 1.979400, 0.563009, 100, 100, 12101, 0.000258, 0.008264, 296926.000000, 24.537312, 1.304136
9.000000, 2.979400, 0.501782, 100, 100, 97018, 0.000032, 0.001031, 2375932.000000, 24.489599, 1.306677
