Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 1583, 100, 100, 0.494687, 1.000000, 2383.000000, 23.830000, 1.342845
1.000000, -3.771213, 1.091555, 1572, 100, 100, 0.491250, 1.000000, 2323.000000, 23.230000, 1.377529
2.000000, -2.771213, 0.972849, 1622, 100, 100, 0.506875, 1.000000, 2305.000000, 23.049999, 1.388286
3.000000, -1.771213, 0.867053, 1582, 100, 100, 0.494375, 1.000000, 2211.000000, 22.110001, 1.447309
4.000000, -0.771213, 0.772762, 1654, 100, 100, 0.516875, 1.000000, 2165.000000, 21.650000, 1.478060
5.000000, 0.228787, 0.688725, 1574, 100, 100, 0.491875, 1.000000, 2065.000000, 20.650000, 1.549637
6.000000, 1.228787, 0.613826, 1624, 100, 100, 0.507500, 1.000000, 2030.000000, 20.299999, 1.576355
7.000000, 2.228787, 0.547073, 1642, 100, 100, 0.513125, 1.000000, 2030.000000, 20.299999, 1.576355
8.000000, 3.228787, 0.487580, 1625, 100, 100, 0.507812, 1.000000, 2027.000122, 20.270000, 1.578688
9.000000, 4.228787, 0.434556, 1576, 100, 100, 0.492500, 1.000000, 2032.000000, 20.320000, 1.574803
