Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame, SNR throughput
0.000000, -3.010300, 1.000000, 1620, 100, 100, 0.506250, 1.000000, 2062.000000, 20.620001, 1.551891
1.000000, -2.010300, 0.891251, 1590, 100, 100, 0.496875, 1.000000, 1979.000122, 19.790001, 1.616978
2.000000, -1.010300, 0.794328, 1596, 100, 100, 0.498750, 1.000000, 1950.000000, 19.500000, 1.641026
3.000000, -0.010300, 0.707946, 1609, 100, 100, 0.502813, 1.000000, 1854.000000, 18.540001, 1.725998
4.000000, 0.989700, 0.630957, 1598, 100, 100, 0.499375, 1.000000, 1844.000000, 18.440001, 1.735358
5.000000, 1.989700, 0.562341, 1590, 100, 100, 0.496875, 1.000000, 1840.999878, 18.409998, 1.738186
6.000000, 2.989700, 0.501187, 1590, 100, 100, 0.496875, 1.000000, 1754.000000, 17.540001, 1.824401
7.000000, 3.989700, 0.446684, 1661, 100, 100, 0.519063, 1.000000, 1708.000000, 17.080000, 1.873536
8.000000, 4.989700, 0.398107, 1595, 100, 100, 0.498437, 1.000000, 1692.999878, 16.929998, 1.890136
9.000000, 5.989700, 0.354813, 1550, 100, 100, 0.484375, 1.000000, 1635.000122, 16.350000, 1.957186
