Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 277, 100, 108, 0.080150, 0.925926, 3017.000000, 27.935184, 1.145509
1.000000, -5.020600, 1.260419, 231, 100, 112, 0.064453, 0.892857, 3236.000000, 28.892857, 1.107540
2.000000, -4.020600, 1.123350, 180, 100, 127, 0.044291, 0.787402, 3448.000000, 27.149607, 1.178654
3.000000, -3.020600, 1.001187, 147, 100, 188, 0.024435, 0.531915, 5038.000000, 26.797873, 1.194125
4.000000, -2.020600, 0.892308, 119, 100, 328, 0.011338, 0.304878, 8287.000000, 25.265244, 1.266562
5.000000, -1.020600, 0.795271, 109, 100, 585, 0.005823, 0.170940, 14686.000000, 25.104273, 1.274683
6.000000, -0.020600, 0.708786, 102, 100, 1296, 0.002459, 0.077160, 32510.000000, 25.084877, 1.275669
7.000000, 0.979400, 0.631706, 100, 100, 3213, 0.000973, 0.031124, 79645.000000, 24.788361, 1.290928
8.000000, 1.979400, 0.563009, 101, 100, 10962, 0.000288, 0.009122, 270595.000000, 24.684820, 1.296343
9.000000, 2.979400, 0.501782, 100, 100, 74807, 0.000042, 0.001337, 1841524.000000, 24.617001, 1.299915
