Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 276, 100, 107, 0.080607, 0.934579, 2819.000000, 26.345795, 1.214615
1.000000, -5.020600, 1.260419, 210, 100, 117, 0.056090, 0.854701, 2976.000000, 25.435898, 1.258065
2.000000, -4.020600, 1.123350, 185, 100, 128, 0.045166, 0.781250, 3245.000000, 25.351562, 1.262250
3.000000, -3.020600, 1.001187, 136, 100, 183, 0.023224, 0.546448, 4641.000000, 25.360655, 1.261797
4.000000, -2.020600, 0.892308, 119, 100, 290, 0.012823, 0.344828, 7249.000000, 24.996552, 1.280177
5.000000, -1.020600, 0.795271, 105, 100, 650, 0.005048, 0.153846, 16214.000000, 24.944616, 1.282842
6.000000, -0.020600, 0.708786, 102, 100, 1247, 0.002556, 0.080192, 30869.000000, 24.754612, 1.292688
7.000000, 0.979400, 0.631706, 102, 100, 4175, 0.000763, 0.023952, 102891.000000, 24.644550, 1.298461
8.000000, 1.979400, 0.563009, 100, 100, 13558, 0.000230, 0.007376, 332972.000000, 24.559080, 1.302980
9.000000, 2.979400, 0.501782, 100, 100, 90439, 0.000035, 0.001106, 2209066.000000, 24.426033, 1.310078
