Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 287, 100, 106, 0.084611, 0.943396, 2574.000244, 24.283022, 1.317793
1.000000, -3.771213, 1.091555, 221, 100, 121, 0.057076, 0.826446, 2912.000000, 24.066116, 1.329670
2.000000, -2.771213, 0.972849, 183, 100, 141, 0.040559, 0.709220, 3315.000000, 23.510639, 1.361086
3.000000, -1.771213, 0.867053, 136, 100, 171, 0.024854, 0.584795, 3788.000000, 22.152046, 1.444562
4.000000, -0.771213, 0.772762, 128, 100, 320, 0.012500, 0.312500, 6762.000000, 21.131250, 1.514345
5.000000, 0.228787, 0.688725, 112, 100, 358, 0.009777, 0.279330, 7560.000000, 21.117319, 1.515344
6.000000, 1.228787, 0.613826, 105, 100, 1079, 0.003041, 0.092678, 22744.000000, 21.078777, 1.518115
7.000000, 2.228787, 0.547073, 103, 100, 2201, 0.001462, 0.045434, 46369.000000, 21.067242, 1.518946
8.000000, 3.228787, 0.487580, 102, 100, 7317, 0.000436, 0.013667, 154078.000000, 21.057537, 1.519646
9.000000, 4.228787, 0.434556, 100, 100, 23358, 0.000134, 0.004281, 491990.000000, 21.063019, 1.519250
