Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 773, 100, 100, 0.241563, 1.000000, 2798.000244, 27.980003, 1.143674
1.000000, -3.771213, 1.091555, 724, 100, 100, 0.226250, 1.000000, 2509.000000, 25.090000, 1.275409
2.000000, -2.771213, 0.972849, 614, 100, 100, 0.191875, 1.000000, 2416.000000, 24.160000, 1.324503
3.000000, -1.771213, 0.867053, 498, 100, 101, 0.154084, 0.990099, 2361.999756, 23.386137, 1.368332
4.000000, -0.771213, 0.772762, 411, 100, 102, 0.125919, 0.980392, 2400.000000, 23.529411, 1.360000
5.000000, 0.228787, 0.688725, 313, 100, 104, 0.094050, 0.961538, 2422.000244, 23.288464, 1.374071
6.000000, 1.228787, 0.613826, 242, 100, 110, 0.068750, 0.909091, 2422.000244, 22.018185, 1.453344
7.000000, 2.228787, 0.547073, 174, 100, 115, 0.047283, 0.869565, 2521.000000, 21.921740, 1.459738
8.000000, 3.228787, 0.487580, 153, 100, 187, 0.025568, 0.534759, 4089.999756, 21.871656, 1.463081
9.000000, 4.228787, 0.434556, 127, 100, 303, 0.013098, 0.330033, 6605.000000, 21.798679, 1.467979
