Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -3.010300, 1.000000, 288, 100, 109, 0.082569, 0.917431, 2212.000000, 20.293577, 1.576854
1.000000, -2.010300, 0.891251, 222, 100, 117, 0.059295, 0.854701, 2409.000000, 20.589743, 1.554172
2.000000, -1.010300, 0.794328, 178, 100, 157, 0.035430, 0.636943, 3071.000000, 19.560509, 1.635949
3.000000, -0.010300, 0.707946, 157, 100, 175, 0.028036, 0.571429, 3225.999756, 18.434284, 1.735896
4.000000, 0.989700, 0.630957, 116, 100, 272, 0.013327, 0.367647, 4917.000000, 18.077206, 1.770185
5.000000, 1.989700, 0.562341, 111, 100, 506, 0.006855, 0.197628, 8988.000000, 17.762846, 1.801513
6.000000, 2.989700, 0.501187, 103, 100, 1025, 0.003140, 0.097561, 18087.000000, 17.645853, 1.813457
7.000000, 3.989700, 0.446684, 102, 100, 3225, 0.000988, 0.031008, 56656.000000, 17.567753, 1.821519
8.000000, 4.989700, 0.398107, 102, 100, 10945, 0.000291, 0.009137, 191690.000000, 17.513933, 1.827117
9.000000, 5.989700, 0.354813, 101, 100, 52726, 0.000060, 0.001897, 921384.000000, 17.474945, 1.831193
