Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,2.210000,2.000000,4.000000,14.479638,8.742088,1.530000,1.000000,2.000000,83.660133,6.052215,2.960000,2.000000,4.000000,43.243244,11.708860,11.290000,2.000000,11.000000,11.337467,44.659809,0.770000,0.000000,4.000000,166.233765,3.045886,5.380000,2.000000,5.000000,5.947955,21.281645,1.140000,1.000000,4.000000,28.070175,4.509493
1.000000,2.010000,1.000000,3.000000,15.920398,8.637731,1.400000,1.000000,2.000000,91.428574,6.016330,2.720000,1.000000,3.000000,47.058823,11.688869,10.430000,1.000000,12.000000,12.272291,44.821659,0.760000,0.000000,3.000000,168.421051,3.266008,4.920000,1.000000,5.000000,6.504065,21.143103,1.030000,1.000000,3.000000,31.067963,4.426300
2.000000,2.000000,1.000000,3.000000,16.000000,8.647732,1.343137,1.000000,2.000000,95.299271,5.807545,2.813725,1.000000,3.000000,45.491291,12.166173,10.333333,1.000000,10.000000,12.387097,44.679947,0.705882,0.000000,3.000000,181.333328,3.052141,4.892157,1.000000,5.000000,6.541082,21.153032,1.039216,1.000000,3.000000,30.792454,4.493430
3.000000,1.941748,1.000000,3.000000,16.480000,8.602151,1.417476,1.000000,2.000000,90.301369,6.279570,2.757282,1.000000,3.000000,46.422535,12.215054,10.116505,1.000000,9.000000,12.652592,44.817204,0.747573,1.000000,3.000000,171.220779,3.311828,4.592233,1.000000,5.000000,6.968287,20.344088,1.000000,1.000000,3.000000,32.000000,4.430108
4.000000,1.893805,1.000000,2.000000,16.897196,8.734694,1.336283,1.000000,2.000000,95.788078,6.163266,2.796460,1.000000,2.000000,45.772152,12.897960,9.663717,1.000000,10.000000,13.245420,44.571430,0.707965,1.000000,2.000000,180.800003,3.265306,4.407080,1.000000,4.000000,7.261044,20.326532,0.876106,1.000000,2.000000,36.525253,4.040816
5.000000,1.837209,1.000000,2.000000,17.417721,8.953532,1.224806,1.000000,2.000000,104.506332,5.969021,2.604651,1.000000,3.000000,49.142857,12.693615,9.294574,1.000000,10.000000,13.771476,45.296562,0.682171,1.000000,2.000000,187.636353,3.324518,4.046512,1.000000,4.000000,7.908046,19.720438,0.829457,1.000000,2.000000,38.579441,4.042312
6.000000,1.863636,1.000000,2.000000,17.170732,9.134309,1.233766,1.000000,2.000000,103.747368,6.047103,2.564935,1.000000,3.000000,49.903801,12.571610,9.279221,1.000000,8.000000,13.794262,45.480583,0.662338,1.000000,2.000000,193.254898,3.246340,3.961039,1.000000,4.000000,8.078689,19.414387,0.837662,1.000000,2.000000,38.201550,4.105665
7.000000,1.819820,1.000000,3.000000,17.584158,9.013833,1.198198,1.000000,2.000000,106.827065,5.934850,2.531532,1.000000,3.000000,50.562275,12.539044,9.261261,1.000000,9.000000,13.821012,45.872375,0.675676,1.000000,3.000000,189.440002,3.346720,3.882883,1.000000,4.000000,8.241300,19.232483,0.819820,1.000000,3.000000,39.032967,4.060687
8.000000,1.792614,1.000000,2.000000,17.851030,8.884822,1.218750,1.000000,2.000000,105.025642,6.040552,2.571023,1.000000,2.000000,49.785633,12.742889,9.267045,1.000000,10.000000,13.812386,45.930725,0.687500,0.000000,2.000000,186.181824,3.407491,3.823864,1.000000,4.000000,8.368499,18.952410,0.815341,1.000000,2.000000,39.247387,4.041115
9.000000,1.817694,1.000000,2.000000,17.604719,8.990850,1.249330,1.000000,2.000000,102.454933,6.179553,2.580429,1.000000,3.000000,49.604156,12.763558,9.290885,1.000000,9.000000,13.776944,45.955448,0.678284,0.000000,2.000000,188.711472,3.354993,3.806971,1.000000,4.000000,8.405634,18.830395,0.793566,0.000000,2.000000,40.324326,3.925209
10.000000,1.813424,1.000000,3.000000,17.646173,9.029371,1.246871,1.000000,2.000000,102.656929,6.208401,2.566553,1.000000,3.000000,49.872341,12.779334,9.249716,1.000000,10.000000,13.838263,46.056023,0.683163,1.000000,3.000000,187.363861,3.401592,3.753129,1.000000,3.000000,8.526220,18.687513,0.770762,1.000000,3.000000,41.517345,3.837765
