Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 283, 100, 105, 0.084226, 0.952381, 2735.000000, 26.047619, 1.228519
1.000000, -5.020600, 1.260419, 220, 100, 118, 0.058263, 0.847458, 3263.000000, 27.652542, 1.157217
2.000000, -4.020600, 1.123350, 167, 100, 132, 0.039536, 0.757576, 3567.000000, 27.022728, 1.184188
3.000000, -3.020600, 1.001187, 138, 100, 205, 0.021037, 0.487805, 5269.000000, 25.702438, 1.245018
4.000000, -2.020600, 0.892308, 125, 100, 302, 0.012935, 0.331126, 7395.999512, 24.490065, 1.306652
5.000000, -1.020600, 0.795271, 110, 100, 530, 0.006486, 0.188679, 12953.000000, 24.439623, 1.309349
6.000000, -0.020600, 0.708786, 105, 100, 1106, 0.002967, 0.090416, 27043.000000, 24.451176, 1.308730
7.000000, 0.979400, 0.631706, 101, 100, 3499, 0.000902, 0.028580, 85556.000000, 24.451557, 1.308710
8.000000, 1.979400, 0.563009, 100, 100, 11744, 0.000266, 0.008515, 287332.000000, 24.466280, 1.307923
9.000000, 2.979400, 0.501782, 100, 100, 68707, 0.000045, 0.001455, 1671895.000000, 24.333693, 1.315049
