Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 351, 100, 102, 0.107537, 0.980392, 2721.999756, 26.686272, 1.199118
1.000000, -3.771213, 1.091555, 283, 100, 106, 0.083432, 0.943396, 2529.999756, 23.867922, 1.340712
2.000000, -2.771213, 0.972849, 218, 100, 112, 0.060826, 0.892857, 2507.000000, 22.383928, 1.429597
3.000000, -1.771213, 0.867053, 172, 100, 128, 0.041992, 0.781250, 2851.000000, 22.273438, 1.436689
4.000000, -0.771213, 0.772762, 159, 100, 170, 0.029228, 0.588235, 3774.000244, 22.200001, 1.441441
5.000000, 0.228787, 0.688725, 124, 100, 247, 0.015688, 0.404858, 5464.000000, 22.121458, 1.446559
6.000000, 1.228787, 0.613826, 116, 100, 468, 0.007746, 0.213675, 10283.000000, 21.972221, 1.456384
7.000000, 2.228787, 0.547073, 107, 100, 1019, 0.003281, 0.098135, 22320.001953, 21.903830, 1.460932
8.000000, 3.228787, 0.487580, 101, 100, 2629, 0.001201, 0.038037, 57369.003906, 21.821608, 1.466437
9.000000, 4.228787, 0.434556, 101, 100, 9821, 0.000321, 0.010182, 212806.000000, 21.668465, 1.476800
