Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 249, 100, 109, 0.071388, 0.917431, 1712.000000, 15.706422, 2.037383
1.000000, 1.000000, 0.630210, 215, 100, 128, 0.052490, 0.781250, 2158.000244, 16.859377, 1.898054
2.000000, 2.000000, 0.561675, 171, 100, 139, 0.038444, 0.719424, 2289.999756, 16.474819, 1.942358
3.000000, 3.000000, 0.500593, 137, 100, 179, 0.023918, 0.558659, 2819.000000, 15.748604, 2.031926
4.000000, 4.000000, 0.446154, 120, 100, 312, 0.012019, 0.320513, 4659.000000, 14.932693, 2.142949
5.000000, 5.000000, 0.397635, 113, 100, 547, 0.006456, 0.182815, 8111.000000, 14.828154, 2.158057
6.000000, 6.000000, 0.354393, 106, 100, 1315, 0.002519, 0.076046, 19487.000000, 14.819012, 2.159388
7.000000, 7.000000, 0.315853, 103, 100, 3777, 0.000852, 0.026476, 55772.000000, 14.766216, 2.167109
8.000000, 8.000000, 0.281504, 100, 100, 14494, 0.000216, 0.006899, 213311.000000, 14.717194, 2.174328
9.000000, 9.000000, 0.250891, 100, 100, 90644, 0.000034, 0.001103, 1315437.000000, 14.512124, 2.205053
