Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 1579, 100, 100, 0.493437, 1.000000, 2734.000244, 27.340002, 1.170446
1.000000, -5.020600, 1.260419, 1558, 100, 100, 0.486875, 1.000000, 2661.000000, 26.610001, 1.202555
2.000000, -4.020600, 1.123350, 1585, 100, 100, 0.495313, 1.000000, 2550.000244, 25.500002, 1.254902
3.000000, -3.020600, 1.001187, 1578, 100, 100, 0.493125, 1.000000, 2447.000000, 24.469999, 1.307724
4.000000, -2.020600, 0.892308, 1542, 100, 100, 0.481875, 1.000000, 2343.000000, 23.430000, 1.365770
5.000000, -1.020600, 0.795271, 1593, 100, 100, 0.497813, 1.000000, 2342.000244, 23.420002, 1.366353
6.000000, -0.020600, 0.708786, 1629, 100, 100, 0.509063, 1.000000, 2341.000000, 23.410000, 1.366937
7.000000, 0.979400, 0.631706, 1602, 100, 100, 0.500625, 1.000000, 2343.000000, 23.430000, 1.365770
8.000000, 1.979400, 0.563009, 1594, 100, 100, 0.498125, 1.000000, 2333.000000, 23.330000, 1.371624
9.000000, 2.979400, 0.501782, 1559, 100, 100, 0.487188, 1.000000, 2334.000244, 23.340002, 1.371037
10.000000, 3.979400, 0.447214, 1610, 100, 100, 0.503125, 1.000000, 2327.000000, 23.270000, 1.375161
