Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,2.160000,2.000000,8.000000,14.814815,9.787042,1.540000,1.000000,2.000000,83.116882,6.977798,1.530000,2.000000,8.000000,83.660133,6.932487,11.400000,2.000000,11.000000,11.228070,51.653828,0.790000,1.000000,8.000000,162.025314,3.579520,3.300000,2.000000,8.000000,9.696970,14.952424,1.350000,2.000000,8.000000,23.703703,6.116901
1.000000,2.030000,0.000000,3.000000,15.763547,9.607194,1.520000,1.000000,3.000000,84.210526,7.193564,1.430000,0.000000,3.000000,89.510490,6.767629,10.850000,0.000000,11.000000,11.797235,51.348797,0.780000,0.000000,3.000000,164.102570,3.691434,3.210000,0.000000,3.000000,9.968847,15.191671,1.310000,0.000000,3.000000,24.427483,6.199716
2.000000,2.010000,1.000000,3.000000,15.920398,10.044977,1.310000,1.000000,2.000000,97.709930,6.546727,1.320000,1.000000,3.000000,96.969696,6.596702,10.220000,1.000000,10.000000,12.524462,51.074463,0.750000,1.000000,3.000000,170.666672,3.748126,3.110000,1.000000,4.000000,10.289390,15.542229,1.290000,1.000000,3.000000,24.806202,6.446776
3.000000,2.010000,1.000000,3.000000,15.920398,10.090362,1.360000,1.000000,2.000000,94.117645,6.827309,1.300000,1.000000,3.000000,98.461540,6.526104,10.280000,1.000000,10.000000,12.451363,51.606426,0.730000,1.000000,3.000000,175.342468,3.664659,3.020000,1.000000,3.000000,10.596026,15.160643,1.220000,1.000000,3.000000,26.229507,6.124498
4.000000,1.900000,1.000000,2.000000,16.842106,9.875260,1.350000,1.000000,2.000000,94.814812,7.016632,1.220000,1.000000,2.000000,104.918030,6.340956,9.760000,1.000000,10.000000,13.114754,50.727650,0.830000,1.000000,2.000000,154.216873,4.313930,2.940000,1.000000,3.000000,10.884354,15.280665,1.240000,1.000000,2.000000,25.806452,6.444907
5.000000,1.880000,1.000000,2.000000,17.021276,9.936575,1.270000,1.000000,2.000000,100.787399,6.712473,1.310000,1.000000,2.000000,97.709930,6.923890,9.750000,1.000000,10.000000,13.128205,51.532768,0.670000,1.000000,2.000000,191.044769,3.541226,2.870000,1.000000,2.000000,11.149826,15.169133,1.170000,1.000000,2.000000,27.350428,6.183932
6.000000,1.830000,1.000000,2.000000,17.486338,10.189310,1.230000,1.000000,2.000000,104.065041,6.848553,1.170000,1.000000,2.000000,109.401711,6.514476,9.150000,1.000000,9.000000,13.989072,50.946548,0.700000,0.000000,2.000000,182.857147,3.897550,2.780000,1.000000,3.000000,11.510792,15.478843,1.100000,1.000000,2.000000,29.090908,6.124722
7.000000,1.720000,1.000000,2.000000,18.604650,9.608939,1.220000,1.000000,2.000000,104.918030,6.815643,1.170000,1.000000,2.000000,109.401711,6.536313,9.180000,1.000000,10.000000,13.943355,51.284916,0.660000,0.000000,2.000000,193.939392,3.687151,2.780000,1.000000,3.000000,11.510792,15.530726,1.170000,1.000000,2.000000,27.350428,6.536313
8.000000,1.810000,1.000000,2.000000,17.679558,10.072343,1.240000,1.000000,2.000000,103.225807,6.900390,1.160000,1.000000,2.000000,110.344833,6.455204,9.120000,1.000000,10.000000,14.035088,50.751255,0.650000,0.000000,2.000000,196.923080,3.617140,2.810000,1.000000,3.000000,11.387900,15.637174,1.180000,1.000000,2.000000,27.118645,6.566500
9.000000,1.790000,1.000000,2.000000,17.877096,9.933407,1.310000,1.000000,2.000000,97.709930,7.269700,1.210000,1.000000,2.000000,105.785118,6.714761,9.220000,1.000000,10.000000,13.882863,51.165371,0.610000,1.000000,2.000000,209.836060,3.385128,2.730000,1.000000,2.000000,11.721612,15.149833,1.150000,1.000000,2.000000,27.826088,6.381798
10.000000,1.830000,1.000000,2.000000,17.486338,10.116086,1.260000,1.000000,2.000000,101.587303,6.965174,1.210000,1.000000,2.000000,105.785118,6.688778,9.230000,1.000000,8.000000,13.867823,51.022659,0.700000,1.000000,2.000000,182.857147,3.869541,2.720000,1.000000,3.000000,11.764706,15.035932,1.140000,1.000000,2.000000,28.070175,6.301824
