Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame, SNR throughput
0.000000, -6.020600, 1.414214, 1573, 100, 100, 0.491562, 1.000000, 2681.999756, 26.819998, 1.193140
1.000000, -5.020600, 1.260419, 1550, 100, 100, 0.484375, 1.000000, 2577.000000, 25.770000, 1.241754
2.000000, -4.020600, 1.123350, 1606, 100, 100, 0.501875, 1.000000, 2449.000000, 24.490000, 1.306656
3.000000, -3.020600, 1.001187, 1638, 100, 100, 0.511875, 1.000000, 2408.000000, 24.080000, 1.328904
4.000000, -2.020600, 0.892308, 1600, 100, 100, 0.500000, 1.000000, 2381.000000, 23.809999, 1.343973
5.000000, -1.020600, 0.795271, 1591, 100, 100, 0.497187, 1.000000, 2257.999756, 22.579998, 1.417184
6.000000, -0.020600, 0.708786, 1575, 100, 100, 0.492188, 1.000000, 2182.000244, 21.820002, 1.466544
7.000000, 0.979400, 0.631706, 1620, 100, 100, 0.506250, 1.000000, 2135.000000, 21.350000, 1.498829
8.000000, 1.979400, 0.563009, 1604, 100, 100, 0.501250, 1.000000, 2127.000000, 21.270000, 1.504466
9.000000, 2.979400, 0.501782, 1591, 100, 100, 0.497187, 1.000000, 2135.000000, 21.350000, 1.498829
10.000000, 3.979400, 0.447214, 1609, 100, 100, 0.502813, 1.000000, 2130.000000, 21.299999, 1.502347
