Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame, SNR throughput
0.000000, -3.010300, 1.000000, 1586, 100, 100, 0.495625, 1.000000, 2070.000000, 20.700001, 1.545894
1.000000, -2.010300, 0.891251, 1582, 100, 100, 0.494375, 1.000000, 1932.000000, 19.320000, 1.656315
2.000000, -1.010300, 0.794328, 1587, 100, 100, 0.495937, 1.000000, 1842.000000, 18.420000, 1.737242
3.000000, -0.010300, 0.707946, 1590, 100, 100, 0.496875, 1.000000, 1788.000000, 17.879999, 1.789709
4.000000, 0.989700, 0.630957, 1638, 100, 100, 0.511875, 1.000000, 1784.000000, 17.840000, 1.793722
5.000000, 1.989700, 0.562341, 1525, 100, 100, 0.476562, 1.000000, 1782.000000, 17.820000, 1.795735
6.000000, 2.989700, 0.501187, 1668, 100, 100, 0.521250, 1.000000, 1704.000000, 17.040001, 1.877934
7.000000, 3.989700, 0.446684, 1549, 100, 100, 0.484062, 1.000000, 1672.000000, 16.719999, 1.913876
8.000000, 4.989700, 0.398107, 1629, 100, 100, 0.509063, 1.000000, 1626.000000, 16.260000, 1.968020
9.000000, 5.989700, 0.354813, 1597, 100, 100, 0.499063, 1.000000, 1575.000122, 15.750001, 2.031746
