Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,2.130000,2.000000,3.000000,15.023474,10.565477,1.320000,1.000000,2.000000,72.727272,6.547619,2.490000,2.000000,3.000000,38.554218,12.351191,8.610000,2.000000,8.000000,11.149826,42.708332,0.790000,1.000000,3.000000,121.518982,3.918651,3.410000,2.000000,4.000000,9.384164,16.914682,1.410000,2.000000,3.000000,22.695036,6.994048
1.000000,2.080000,2.000000,3.000000,15.384616,10.473313,1.300000,1.000000,2.000000,73.846153,6.545821,2.420000,2.000000,3.000000,39.669418,12.185297,8.610000,2.000000,9.000000,11.149826,43.353470,0.760000,1.000000,3.000000,126.315788,3.826787,3.370000,2.000000,4.000000,9.495549,16.968781,1.320000,2.000000,3.000000,24.242424,6.646525
2.000000,2.180000,2.000000,3.000000,14.678899,10.824231,1.360000,1.000000,2.000000,70.588234,6.752731,2.570000,2.000000,3.000000,37.354088,12.760675,8.510000,2.000000,9.000000,11.280846,42.254223,0.750000,1.000000,3.000000,128.000000,3.723933,3.350000,2.000000,3.000000,9.552239,16.633566,1.420000,1.000000,3.000000,22.535212,7.050646
3.000000,2.200000,2.000000,3.000000,14.545454,11.044177,1.360000,1.000000,2.000000,70.588234,6.827309,2.520000,2.000000,3.000000,38.095238,12.650602,8.400000,2.000000,8.000000,11.428572,42.168671,0.800000,1.000000,3.000000,120.000000,4.016064,3.270000,2.000000,4.000000,9.785933,16.415663,1.370000,2.000000,3.000000,23.357664,6.877510
4.000000,2.020000,1.000000,3.000000,15.841584,10.721869,1.160000,1.000000,2.000000,82.758621,6.157113,2.350000,1.000000,3.000000,40.851067,12.473460,8.130000,1.000000,7.000000,11.808118,43.152866,0.750000,1.000000,3.000000,128.000000,3.980892,3.190000,1.000000,3.000000,10.031348,16.932060,1.240000,1.000000,3.000000,25.806452,6.581741
5.000000,1.860000,1.000000,2.000000,17.204302,10.562181,1.140000,1.000000,2.000000,84.210526,6.473594,2.170000,1.000000,2.000000,44.239632,12.322543,7.580000,1.000000,8.000000,12.664907,43.043724,0.740000,1.000000,2.000000,129.729721,4.202157,2.800000,1.000000,3.000000,11.428572,15.900056,1.320000,1.000000,2.000000,24.242424,7.495741
6.000000,1.820000,1.000000,2.000000,17.582417,10.520231,1.160000,1.000000,2.000000,82.758621,6.705203,2.190000,1.000000,3.000000,43.835617,12.658960,7.480000,1.000000,9.000000,12.834225,43.236996,0.610000,0.000000,2.000000,157.377045,3.526012,2.950000,1.000000,3.000000,10.847458,17.052023,1.090000,1.000000,2.000000,29.357798,6.300578
7.000000,1.820000,1.000000,2.000000,17.582417,10.618437,1.120000,1.000000,2.000000,85.714287,6.534423,2.170000,1.000000,2.000000,44.239632,12.660444,7.340000,1.000000,8.000000,13.079019,42.823807,0.660000,0.000000,2.000000,145.454544,3.850642,2.870000,1.000000,3.000000,11.149826,16.744457,1.160000,1.000000,2.000000,27.586208,6.767795
8.000000,1.780000,1.000000,2.000000,17.977528,10.639570,1.090000,1.000000,2.000000,88.073395,6.515242,2.100000,1.000000,2.000000,45.714287,12.552300,7.130000,1.000000,7.000000,13.464235,42.618053,0.680000,1.000000,2.000000,141.176468,4.064555,2.790000,1.000000,2.000000,11.469534,16.676630,1.160000,1.000000,2.000000,27.586208,6.933652
9.000000,1.790000,1.000000,4.000000,17.877096,10.737852,1.110000,1.000000,2.000000,86.486488,6.658668,2.020000,1.000000,4.000000,47.524754,12.117577,7.090000,1.000000,6.000000,13.540197,42.531494,0.660000,1.000000,4.000000,145.454544,3.959208,2.850000,1.000000,4.000000,11.228070,17.096581,1.150000,1.000000,4.000000,27.826088,6.898620
