Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 265, 100, 109, 0.075975, 0.917431, 2392.000000, 21.944954, 1.458194
1.000000, -3.771213, 1.091555, 207, 100, 122, 0.053023, 0.819672, 2645.000000, 21.680328, 1.475992
2.000000, -2.771213, 0.972849, 168, 100, 139, 0.037770, 0.719424, 2990.000244, 21.510794, 1.487625
3.000000, -1.771213, 0.867053, 149, 100, 184, 0.025306, 0.543478, 3931.000000, 21.364130, 1.497838
4.000000, -0.771213, 0.772762, 125, 100, 283, 0.013803, 0.353357, 6016.000000, 21.257950, 1.505319
5.000000, 0.228787, 0.688725, 112, 100, 581, 0.006024, 0.172117, 12343.000000, 21.244406, 1.506279
6.000000, 1.228787, 0.613826, 103, 100, 1290, 0.002495, 0.077519, 27274.000000, 21.142635, 1.513529
7.000000, 2.228787, 0.547073, 101, 100, 3986, 0.000792, 0.025088, 83953.000000, 21.061966, 1.519326
8.000000, 3.228787, 0.487580, 100, 100, 17289, 0.000181, 0.005784, 363495.000000, 21.024639, 1.522024
9.000000, 4.228787, 0.434556, 100, 100, 99007, 0.000032, 0.001010, 2083960.000000, 21.048613, 1.520290
