Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 473, 100, 100, 0.147813, 1.000000, 3148.000000, 31.480000, 1.016518
1.000000, -5.020600, 1.260419, 380, 100, 104, 0.114183, 0.961538, 3172.000000, 30.500000, 1.049180
2.000000, -4.020600, 1.123350, 309, 100, 107, 0.090245, 0.934579, 3136.000000, 29.308411, 1.091837
3.000000, -3.020600, 1.001187, 252, 100, 109, 0.072248, 0.917431, 3052.000000, 28.000000, 1.142857
4.000000, -2.020600, 0.892308, 186, 100, 127, 0.045768, 0.787402, 3371.000000, 26.543306, 1.205577
5.000000, -1.020600, 0.795271, 148, 100, 153, 0.030229, 0.653595, 4028.000000, 26.326797, 1.215492
6.000000, -0.020600, 0.708786, 136, 100, 209, 0.020335, 0.478469, 5475.000000, 26.196173, 1.221552
7.000000, 0.979400, 0.631706, 113, 100, 373, 0.009467, 0.268097, 9692.000000, 25.983913, 1.231531
8.000000, 1.979400, 0.563009, 105, 100, 808, 0.004061, 0.123762, 21031.000000, 26.028465, 1.229423
9.000000, 2.979400, 0.501782, 103, 100, 1647, 0.001954, 0.060716, 42823.000000, 26.000607, 1.230741
10.000000, 3.979400, 0.447214, 100, 100, 5417, 0.000577, 0.018460, 140681.000000, 25.970280, 1.232178
