Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 605, 100, 100, 0.189063, 1.000000, 3023.000000, 30.230000, 1.058551
1.000000, -5.020600, 1.260419, 514, 100, 100, 0.160625, 1.000000, 3025.999756, 30.259998, 1.057502
2.000000, -4.020600, 1.123350, 433, 100, 101, 0.133973, 0.990099, 2910.000244, 28.811884, 1.110653
3.000000, -3.020600, 1.001187, 405, 100, 101, 0.125309, 0.990099, 2869.000000, 28.405941, 1.126525
4.000000, -2.020600, 0.892308, 321, 100, 105, 0.095536, 0.952381, 2857.000000, 27.209524, 1.176059
5.000000, -1.020600, 0.795271, 249, 100, 108, 0.072049, 0.925926, 2878.000244, 26.648149, 1.200834
6.000000, -0.020600, 0.708786, 210, 100, 124, 0.052923, 0.806452, 3273.999756, 26.403223, 1.211973
7.000000, 0.979400, 0.631706, 165, 100, 137, 0.037637, 0.729927, 3585.999756, 26.175180, 1.222532
8.000000, 1.979400, 0.563009, 135, 100, 205, 0.020579, 0.487805, 5366.000000, 26.175610, 1.222512
9.000000, 2.979400, 0.501782, 120, 100, 307, 0.012215, 0.325733, 8019.000000, 26.120522, 1.225090
10.000000, 3.979400, 0.447214, 110, 100, 530, 0.006486, 0.188679, 13708.000000, 25.864151, 1.237234
