Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 330, 100, 107, 0.096379, 0.934579, 3025.999756, 28.280371, 1.131527
1.000000, -3.771213, 1.091555, 267, 100, 111, 0.075169, 0.900901, 3049.999756, 27.477476, 1.164590
2.000000, -2.771213, 0.972849, 204, 100, 121, 0.052686, 0.826446, 3297.000000, 27.247934, 1.174401
3.000000, -1.771213, 0.867053, 162, 100, 147, 0.034439, 0.680272, 3969.999756, 27.006802, 1.184887
4.000000, -0.771213, 0.772762, 135, 100, 184, 0.022928, 0.543478, 4431.000000, 24.081522, 1.328820
5.000000, 0.228787, 0.688725, 119, 100, 352, 0.010565, 0.284091, 7939.000000, 22.553978, 1.418818
6.000000, 1.228787, 0.613826, 110, 100, 746, 0.004608, 0.134048, 16749.000000, 22.451742, 1.425279
7.000000, 2.228787, 0.547073, 105, 100, 2165, 0.001516, 0.046189, 48569.000000, 22.433718, 1.426424
8.000000, 3.228787, 0.487580, 101, 100, 7548, 0.000418, 0.013249, 168700.000000, 22.350292, 1.431749
9.000000, 4.228787, 0.434556, 100, 100, 45428, 0.000069, 0.002201, 1018483.000000, 22.419720, 1.427315
