Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 327, 100, 104, 0.098257, 0.961538, 3094.000244, 29.750002, 1.075630
1.000000, -5.020600, 1.260419, 265, 100, 112, 0.073940, 0.892857, 3174.000244, 28.339289, 1.129174
2.000000, -4.020600, 1.123350, 196, 100, 123, 0.049797, 0.813008, 3416.000000, 27.772358, 1.152225
3.000000, -3.020600, 1.001187, 155, 100, 162, 0.029900, 0.617284, 4360.000000, 26.913580, 1.188991
4.000000, -2.020600, 0.892308, 121, 100, 280, 0.013504, 0.357143, 7304.000000, 26.085714, 1.226725
5.000000, -1.020600, 0.795271, 112, 100, 424, 0.008255, 0.235849, 11029.000000, 26.011793, 1.230211
6.000000, -0.020600, 0.708786, 102, 100, 1124, 0.002836, 0.088968, 29198.000000, 25.976868, 1.231865
7.000000, 0.979400, 0.631706, 101, 100, 3290, 0.000959, 0.030395, 85462.000000, 25.976292, 1.231893
8.000000, 1.979400, 0.563009, 100, 100, 12152, 0.000257, 0.008229, 315151.000000, 25.934086, 1.233897
9.000000, 2.979400, 0.501782, 100, 100, 87125, 0.000036, 0.001148, 2264356.000000, 25.989738, 1.231255
