Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 359, 100, 103, 0.108920, 0.970874, 2997.000000, 29.097088, 1.099766
1.000000, -5.020600, 1.260419, 276, 100, 108, 0.079861, 0.925926, 3238.000244, 29.981483, 1.067325
2.000000, -4.020600, 1.123350, 255, 100, 112, 0.071150, 0.892857, 3219.000000, 28.741072, 1.113389
3.000000, -3.020600, 1.001187, 172, 100, 135, 0.039815, 0.740741, 3701.000000, 27.414814, 1.167252
4.000000, -2.020600, 0.892308, 149, 100, 178, 0.026159, 0.561798, 4735.000000, 26.601124, 1.202957
5.000000, -1.020600, 0.795271, 120, 100, 254, 0.014764, 0.393701, 6731.000000, 26.500000, 1.207547
6.000000, -0.020600, 0.708786, 107, 100, 614, 0.005446, 0.162866, 16218.000000, 26.413681, 1.211493
7.000000, 0.979400, 0.631706, 103, 100, 1783, 0.001805, 0.056085, 47164.000000, 26.452047, 1.209736
8.000000, 1.979400, 0.563009, 100, 100, 5272, 0.000593, 0.018968, 138279.000000, 26.228945, 1.220026
9.000000, 2.979400, 0.501782, 100, 100, 27987, 0.000112, 0.003573, 726968.000000, 25.975203, 1.231944
