Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 315, 100, 103, 0.095570, 0.970874, 2419.000000, 23.485437, 1.362547
1.000000, -3.771213, 1.091555, 282, 100, 110, 0.080114, 0.909091, 2553.999756, 23.218180, 1.378230
2.000000, -2.771213, 0.972849, 228, 100, 119, 0.059874, 0.840336, 2729.999756, 22.941174, 1.394872
3.000000, -1.771213, 0.867053, 154, 100, 155, 0.031048, 0.645161, 3543.000000, 22.858065, 1.399944
4.000000, -0.771213, 0.772762, 138, 100, 194, 0.022229, 0.515464, 4524.000488, 23.319590, 1.372237
5.000000, 0.228787, 0.688725, 116, 100, 358, 0.010126, 0.279330, 8296.000000, 23.173183, 1.380906
6.000000, 1.228787, 0.613826, 106, 100, 938, 0.003531, 0.106610, 21635.000000, 23.065031, 1.387382
7.000000, 2.228787, 0.547073, 103, 100, 2281, 0.001411, 0.043840, 51083.000000, 22.395002, 1.428890
8.000000, 3.228787, 0.487580, 101, 100, 7704, 0.000410, 0.012980, 171303.000000, 22.235592, 1.439134
9.000000, 4.228787, 0.434556, 100, 100, 52146, 0.000060, 0.001918, 1157478.000000, 22.196871, 1.441645
