Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 660, 100, 100, 0.206250, 1.000000, 2731.000000, 27.309999, 1.171732
1.000000, -3.771213, 1.091555, 537, 100, 100, 0.167812, 1.000000, 2521.000000, 25.209999, 1.269338
2.000000, -2.771213, 0.972849, 478, 100, 100, 0.149375, 1.000000, 2513.000000, 25.129999, 1.273378
3.000000, -1.771213, 0.867053, 363, 100, 103, 0.110133, 0.970874, 2449.000000, 23.776699, 1.345855
4.000000, -0.771213, 0.772762, 282, 100, 109, 0.080849, 0.917431, 2501.000000, 22.944954, 1.394642
5.000000, 0.228787, 0.688725, 202, 100, 122, 0.051742, 0.819672, 2692.000000, 22.065575, 1.450223
6.000000, 1.228787, 0.613826, 162, 100, 150, 0.033750, 0.666667, 3295.000000, 21.966667, 1.456753
7.000000, 2.228787, 0.547073, 125, 100, 247, 0.015815, 0.404858, 5415.000000, 21.923077, 1.459649
8.000000, 3.228787, 0.487580, 116, 100, 399, 0.009085, 0.250627, 8710.000000, 21.829575, 1.465901
9.000000, 4.228787, 0.434556, 103, 100, 994, 0.003238, 0.100604, 21665.000000, 21.795774, 1.468174
