Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -3.010300, 1.000000, 378, 100, 101, 0.116955, 0.990099, 2122.000000, 21.009901, 1.523091
1.000000, -2.010300, 0.891251, 286, 100, 106, 0.084316, 0.943396, 2264.000000, 21.358490, 1.498233
2.000000, -1.010300, 0.794328, 217, 100, 117, 0.057959, 0.854701, 2456.000000, 20.991453, 1.524430
3.000000, -0.010300, 0.707946, 162, 100, 134, 0.037780, 0.746269, 2667.000000, 19.902985, 1.607799
4.000000, 0.989700, 0.630957, 134, 100, 214, 0.019568, 0.467290, 4065.000000, 18.995327, 1.684625
5.000000, 1.989700, 0.562341, 117, 100, 396, 0.009233, 0.252525, 7331.999512, 18.515150, 1.728314
6.000000, 2.989700, 0.501187, 101, 100, 938, 0.003365, 0.106610, 17321.000000, 18.465885, 1.732925
7.000000, 3.989700, 0.446684, 104, 100, 1978, 0.001643, 0.050556, 36607.000000, 18.507078, 1.729068
8.000000, 4.989700, 0.398107, 101, 100, 9132, 0.000346, 0.010951, 168902.000000, 18.495621, 1.730139
9.000000, 5.989700, 0.354813, 100, 100, 42975, 0.000073, 0.002327, 793308.000000, 18.459755, 1.733501
