Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 274, 100, 113, 0.075774, 0.884956, 1659.000122, 14.681417, 2.179626
1.000000, 1.000000, 0.630210, 215, 100, 121, 0.055527, 0.826446, 1740.000000, 14.380165, 2.225287
2.000000, 2.000000, 0.561675, 168, 100, 133, 0.039474, 0.751880, 1904.000000, 14.315789, 2.235294
3.000000, 3.000000, 0.500593, 136, 100, 184, 0.023098, 0.543478, 2660.000000, 14.456522, 2.213534
4.000000, 4.000000, 0.446154, 118, 100, 359, 0.010272, 0.278552, 5144.000000, 14.328691, 2.233281
5.000000, 5.000000, 0.397635, 103, 100, 475, 0.006776, 0.210526, 6805.000000, 14.326316, 2.233652
6.000000, 6.000000, 0.354393, 107, 100, 1486, 0.002250, 0.067295, 21233.000000, 14.288694, 2.239533
7.000000, 7.000000, 0.315853, 105, 100, 4049, 0.000810, 0.024697, 57460.000000, 14.191158, 2.254925
8.000000, 8.000000, 0.281504, 100, 100, 16399, 0.000191, 0.006098, 231014.000000, 14.087078, 2.271585
9.000000, 9.000000, 0.250891, 100, 100, 86354, 0.000036, 0.001158, 1215827.000000, 14.079568, 2.272797
