Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 283, 100, 104, 0.085036, 0.961538, 1924.999878, 18.509615, 1.728831
1.000000, 1.000000, 0.630210, 210, 100, 120, 0.054688, 0.833333, 2135.000000, 17.791666, 1.798595
2.000000, 2.000000, 0.561675, 163, 100, 130, 0.039183, 0.769231, 2281.000000, 17.546154, 1.823761
3.000000, 3.000000, 0.500593, 145, 100, 174, 0.026042, 0.574713, 3049.000000, 17.522989, 1.826172
4.000000, 4.000000, 0.446154, 117, 100, 270, 0.013542, 0.370370, 4577.000000, 16.951853, 1.887699
5.000000, 5.000000, 0.397635, 115, 100, 432, 0.008319, 0.231481, 6517.000000, 15.085649, 2.121221
6.000000, 6.000000, 0.354393, 107, 100, 750, 0.004458, 0.133333, 10906.000000, 14.541333, 2.200624
7.000000, 7.000000, 0.315853, 102, 100, 2355, 0.001354, 0.042463, 34166.000000, 14.507855, 2.205702
8.000000, 8.000000, 0.281504, 102, 100, 6195, 0.000515, 0.016142, 89773.000000, 14.491202, 2.208236
9.000000, 9.000000, 0.250891, 100, 100, 22192, 0.000141, 0.004506, 325390.000000, 14.662491, 2.182440
