Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 272, 100, 107, 0.079439, 0.934579, 3303.000000, 30.869160, 1.036633
1.000000, -5.020600, 1.260419, 215, 100, 121, 0.055527, 0.826446, 3393.000000, 28.041323, 1.141173
2.000000, -4.020600, 1.123350, 176, 100, 135, 0.040741, 0.740741, 3585.000000, 26.555555, 1.205021
3.000000, -3.020600, 1.001187, 135, 100, 180, 0.023438, 0.555556, 4675.999512, 25.977776, 1.231822
4.000000, -2.020600, 0.892308, 120, 100, 301, 0.012458, 0.332226, 7415.000000, 24.634552, 1.298989
5.000000, -1.020600, 0.795271, 111, 100, 574, 0.006043, 0.174216, 14052.000000, 24.480837, 1.307145
6.000000, -0.020600, 0.708786, 105, 100, 1054, 0.003113, 0.094877, 25739.000000, 24.420303, 1.310385
7.000000, 0.979400, 0.631706, 101, 100, 2507, 0.001259, 0.039888, 61200.000000, 24.411648, 1.310850
8.000000, 1.979400, 0.563009, 100, 100, 7097, 0.000440, 0.014090, 173517.000000, 24.449345, 1.308828
9.000000, 2.979400, 0.501782, 100, 100, 34520, 0.000091, 0.002897, 841978.000000, 24.391020, 1.311958
