Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 405, 100, 101, 0.125309, 0.990099, 3067.000000, 30.366337, 1.053799
1.000000, -5.020600, 1.260419, 323, 100, 100, 0.100938, 1.000000, 2976.000000, 29.760000, 1.075269
2.000000, -4.020600, 1.123350, 291, 100, 107, 0.084988, 0.934579, 2993.000000, 27.971962, 1.144003
3.000000, -3.020600, 1.001187, 223, 100, 117, 0.059562, 0.854701, 3101.000000, 26.504274, 1.207353
4.000000, -2.020600, 0.892308, 169, 100, 147, 0.035927, 0.680272, 3853.000000, 26.210884, 1.220867
5.000000, -1.020600, 0.795271, 144, 100, 187, 0.024064, 0.534759, 4877.000000, 26.080214, 1.226984
6.000000, -0.020600, 0.708786, 120, 100, 305, 0.012295, 0.327869, 7923.000000, 25.977049, 1.231857
7.000000, 0.979400, 0.631706, 114, 100, 604, 0.005898, 0.165563, 15617.000000, 25.855961, 1.237626
8.000000, 1.979400, 0.563009, 103, 100, 1792, 0.001796, 0.055804, 46163.000000, 25.760603, 1.242207
9.000000, 2.979400, 0.501782, 100, 100, 4438, 0.000704, 0.022533, 113994.000000, 25.685894, 1.245820
