Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 1591, 100, 100, 0.497187, 1.000000, 2529.999756, 25.299997, 1.264822
1.000000, -3.771213, 1.091555, 1624, 100, 100, 0.507500, 1.000000, 2318.000244, 23.180002, 1.380500
2.000000, -2.771213, 0.972849, 1608, 100, 100, 0.502500, 1.000000, 2244.000000, 22.440001, 1.426025
3.000000, -1.771213, 0.867053, 1599, 100, 100, 0.499687, 1.000000, 2169.999756, 21.699997, 1.474655
4.000000, -0.771213, 0.772762, 1569, 100, 100, 0.490312, 1.000000, 2174.000244, 21.740002, 1.471941
5.000000, 0.228787, 0.688725, 1588, 100, 100, 0.496250, 1.000000, 2177.999756, 21.779997, 1.469238
6.000000, 1.228787, 0.613826, 1603, 100, 100, 0.500938, 1.000000, 2076.000000, 20.760000, 1.541426
7.000000, 2.228787, 0.547073, 1572, 100, 100, 0.491250, 1.000000, 2051.000000, 20.510000, 1.560215
8.000000, 3.228787, 0.487580, 1581, 100, 100, 0.494063, 1.000000, 2038.000000, 20.379999, 1.570167
9.000000, 4.228787, 0.434556, 1570, 100, 100, 0.490625, 1.000000, 2031.000122, 20.310001, 1.575578
