Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 1590, 100, 100, 0.496875, 1.000000, 2671.000000, 26.709999, 1.198053
1.000000, -3.771213, 1.091555, 1617, 100, 100, 0.505313, 1.000000, 2320.000000, 23.200001, 1.379310
2.000000, -2.771213, 0.972849, 1592, 100, 100, 0.497500, 1.000000, 2304.000000, 23.040001, 1.388889
3.000000, -1.771213, 0.867053, 1663, 100, 100, 0.519687, 1.000000, 2235.000000, 22.350000, 1.431767
4.000000, -0.771213, 0.772762, 1656, 100, 100, 0.517500, 1.000000, 2159.000000, 21.590000, 1.482168
5.000000, 0.228787, 0.688725, 1567, 100, 100, 0.489688, 1.000000, 2081.000000, 20.809999, 1.537722
6.000000, 1.228787, 0.613826, 1613, 100, 100, 0.504062, 1.000000, 2040.999878, 20.409998, 1.567859
7.000000, 2.228787, 0.547073, 1591, 100, 100, 0.497187, 1.000000, 2040.000000, 20.400000, 1.568627
8.000000, 3.228787, 0.487580, 1598, 100, 100, 0.499375, 1.000000, 2031.000122, 20.310001, 1.575578
9.000000, 4.228787, 0.434556, 1655, 100, 100, 0.517187, 1.000000, 2026.000000, 20.260000, 1.579467
