Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 529, 100, 100, 0.165312, 1.000000, 2932.000000, 29.320000, 1.091405
1.000000, -5.020600, 1.260419, 418, 100, 100, 0.130625, 1.000000, 3023.000000, 30.230000, 1.058551
2.000000, -4.020600, 1.123350, 354, 100, 103, 0.107403, 0.970874, 3093.000000, 30.029127, 1.065632
3.000000, -3.020600, 1.001187, 301, 100, 107, 0.087909, 0.934579, 3089.000000, 28.869160, 1.108449
4.000000, -2.020600, 0.892308, 237, 100, 109, 0.067947, 0.917431, 3004.000000, 27.559633, 1.161119
5.000000, -1.020600, 0.795271, 206, 100, 134, 0.048041, 0.746269, 3537.999756, 26.402983, 1.211984
6.000000, -0.020600, 0.708786, 156, 100, 153, 0.031863, 0.653595, 4008.000000, 26.196079, 1.221557
7.000000, 0.979400, 0.631706, 129, 100, 215, 0.018750, 0.465116, 5589.000000, 25.995348, 1.230989
8.000000, 1.979400, 0.563009, 110, 100, 370, 0.009291, 0.270270, 9554.000000, 25.821621, 1.239272
9.000000, 2.979400, 0.501782, 105, 100, 754, 0.004352, 0.132626, 19301.000000, 25.598143, 1.250091
10.000000, 3.979400, 0.447214, 102, 100, 1472, 0.002165, 0.067935, 37580.000000, 25.529892, 1.253433
