Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -3.010300, 1.000000, 354, 100, 103, 0.107403, 0.970874, 2008.999878, 19.504852, 1.640617
1.000000, -2.010300, 0.891251, 261, 100, 109, 0.074828, 0.917431, 2095.000000, 19.220184, 1.664917
2.000000, -1.010300, 0.794328, 197, 100, 123, 0.050051, 0.813008, 2348.000000, 19.089432, 1.676320
3.000000, -0.010300, 0.707946, 166, 100, 159, 0.032626, 0.628931, 3035.000000, 19.088051, 1.676442
4.000000, 0.989700, 0.630957, 124, 100, 205, 0.018902, 0.487805, 3941.000000, 19.224390, 1.664552
5.000000, 1.989700, 0.562341, 123, 100, 428, 0.008981, 0.233645, 8112.000000, 18.953272, 1.688363
6.000000, 2.989700, 0.501187, 106, 100, 925, 0.003581, 0.108108, 17517.000000, 18.937298, 1.689787
7.000000, 3.989700, 0.446684, 100, 100, 2736, 0.001142, 0.036550, 51540.000000, 18.837719, 1.698719
8.000000, 4.989700, 0.398107, 101, 100, 12262, 0.000257, 0.008155, 227751.000000, 18.573723, 1.722864
9.000000, 5.989700, 0.354813, 100, 100, 58987, 0.000053, 0.001695, 1090449.000000, 18.486259, 1.731015
