Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 498, 100, 101, 0.154084, 0.990099, 4099.000000, 40.584160, 0.788485
1.000000, -5.020600, 1.260419, 342, 100, 101, 0.105817, 0.990099, 2926.000244, 28.970299, 1.104580
2.000000, -4.020600, 1.123350, 310, 100, 101, 0.095916, 0.990099, 2904.000000, 28.752476, 1.112948
3.000000, -3.020600, 1.001187, 240, 100, 113, 0.066372, 0.884956, 3230.000244, 28.584072, 1.119505
4.000000, -2.020600, 0.892308, 200, 100, 120, 0.052083, 0.833333, 3148.000000, 26.233334, 1.219822
5.000000, -1.020600, 0.795271, 140, 100, 156, 0.028045, 0.641026, 3899.000000, 24.993589, 1.280328
6.000000, -0.020600, 0.708786, 148, 100, 208, 0.022236, 0.480769, 5155.999512, 24.788460, 1.290923
7.000000, 0.979400, 0.631706, 111, 100, 337, 0.010293, 0.296736, 8288.000000, 24.593472, 1.301158
8.000000, 1.979400, 0.563009, 108, 100, 809, 0.004172, 0.123609, 19712.000000, 24.365883, 1.313312
9.000000, 2.979400, 0.501782, 100, 100, 1691, 0.001848, 0.059137, 41049.003906, 24.274988, 1.318229
10.000000, 3.979400, 0.447214, 100, 100, 5515, 0.000567, 0.018132, 133362.000000, 24.181686, 1.323316
