Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -3.010300, 1.000000, 459, 100, 100, 0.143438, 1.000000, 2229.000000, 22.290001, 1.435621
1.000000, -2.010300, 0.891251, 368, 100, 100, 0.115000, 1.000000, 2108.000000, 21.080000, 1.518027
2.000000, -1.010300, 0.794328, 287, 100, 106, 0.084611, 0.943396, 2213.000000, 20.877359, 1.532761
3.000000, -0.010300, 0.707946, 225, 100, 107, 0.065713, 0.934579, 2161.000000, 20.196262, 1.584452
4.000000, 0.989700, 0.630957, 182, 100, 136, 0.041820, 0.735294, 2657.000000, 19.536764, 1.637938
5.000000, 1.989700, 0.562341, 137, 100, 171, 0.025037, 0.584795, 3177.000000, 18.578947, 1.722380
6.000000, 2.989700, 0.501187, 125, 100, 262, 0.014909, 0.381679, 4825.000000, 18.416031, 1.737617
7.000000, 3.989700, 0.446684, 111, 100, 578, 0.006001, 0.173010, 10602.000000, 18.342560, 1.744576
8.000000, 4.989700, 0.398107, 101, 100, 936, 0.003372, 0.106838, 17172.000000, 18.346153, 1.744235
9.000000, 5.989700, 0.354813, 102, 100, 3083, 0.001034, 0.032436, 56512.000000, 18.330198, 1.745753
