Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 285, 100, 106, 0.084021, 0.943396, 2697.999756, 25.452827, 1.257228
1.000000, -3.771213, 1.091555, 239, 100, 113, 0.066095, 0.884956, 2878.000244, 25.469028, 1.256428
2.000000, -2.771213, 0.972849, 180, 100, 126, 0.044643, 0.793651, 3195.000000, 25.357143, 1.261972
3.000000, -1.771213, 0.867053, 158, 100, 162, 0.030478, 0.617284, 3817.000000, 23.561728, 1.358135
4.000000, -0.771213, 0.772762, 128, 100, 275, 0.014545, 0.363636, 6169.000000, 22.432728, 1.426487
5.000000, 0.228787, 0.688725, 117, 100, 483, 0.007570, 0.207039, 10835.000000, 22.432713, 1.426488
6.000000, 1.228787, 0.613826, 106, 100, 1380, 0.002400, 0.072464, 30993.000000, 22.458696, 1.424838
7.000000, 2.228787, 0.547073, 101, 100, 3005, 0.001050, 0.033278, 67556.000000, 22.481197, 1.423412
8.000000, 3.228787, 0.487580, 100, 100, 12022, 0.000260, 0.008318, 269253.000000, 22.396688, 1.428783
9.000000, 4.228787, 0.434556, 100, 100, 81082, 0.000039, 0.001233, 1814967.000000, 22.384338, 1.429571
