Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 337, 100, 101, 0.104270, 0.990099, 3969.000000, 39.297031, 0.814311
1.000000, -5.020600, 1.260419, 295, 100, 108, 0.085359, 0.925926, 3264.000000, 30.222221, 1.058824
2.000000, -4.020600, 1.123350, 231, 100, 117, 0.061699, 0.854701, 3518.000244, 30.068378, 1.064241
3.000000, -3.020600, 1.001187, 180, 100, 132, 0.042614, 0.757576, 3937.000000, 29.825758, 1.072898
4.000000, -2.020600, 0.892308, 137, 100, 202, 0.021194, 0.495050, 5419.000000, 26.826733, 1.192840
5.000000, -1.020600, 0.795271, 122, 100, 331, 0.011518, 0.302115, 8830.000000, 26.676737, 1.199547
6.000000, -0.020600, 0.708786, 105, 100, 761, 0.004312, 0.131406, 20225.000000, 26.576872, 1.204054
7.000000, 0.979400, 0.631706, 103, 100, 2031, 0.001585, 0.049237, 54039.000000, 26.607090, 1.202687
8.000000, 1.979400, 0.563009, 100, 100, 6096, 0.000513, 0.016404, 162046.000000, 26.582350, 1.203806
9.000000, 2.979400, 0.501782, 100, 100, 36906, 0.000085, 0.002710, 967603.000000, 26.218040, 1.220534
