Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 295, 100, 106, 0.086969, 0.943396, 2321.000000, 21.896227, 1.461439
1.000000, -3.771213, 1.091555, 214, 100, 114, 0.058662, 0.877193, 2432.000000, 21.333334, 1.500000
2.000000, -2.771213, 0.972849, 170, 100, 133, 0.039944, 0.751880, 2833.000000, 21.300753, 1.502294
3.000000, -1.771213, 0.867053, 132, 100, 190, 0.021711, 0.526316, 4031.000000, 21.215790, 1.508311
4.000000, -0.771213, 0.772762, 121, 100, 326, 0.011599, 0.306748, 6893.000000, 21.144173, 1.513419
5.000000, 0.228787, 0.688725, 116, 100, 577, 0.006282, 0.173310, 12263.000000, 21.253033, 1.505667
6.000000, 1.228787, 0.613826, 105, 100, 1497, 0.002192, 0.066800, 31651.000000, 21.142952, 1.513507
7.000000, 2.228787, 0.547073, 100, 100, 4012, 0.000779, 0.024925, 84723.000000, 21.117397, 1.515338
8.000000, 3.228787, 0.487580, 100, 100, 17184, 0.000182, 0.005819, 362736.000000, 21.108938, 1.515945
9.000000, 4.228787, 0.434556, 100, 100, 100554, 0.000031, 0.000994, 2119510.000000, 21.078325, 1.518147
