Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 1589, 100, 100, 0.496563, 1.000000, 3758.000244, 37.580002, 0.851517
1.000000, -5.020600, 1.260419, 1596, 100, 100, 0.498750, 1.000000, 2708.000000, 27.080000, 1.181684
2.000000, -4.020600, 1.123350, 1630, 100, 100, 0.509375, 1.000000, 2627.000000, 26.270000, 1.218120
3.000000, -3.020600, 1.001187, 1595, 100, 100, 0.498437, 1.000000, 2633.999756, 26.339998, 1.214882
4.000000, -2.020600, 0.892308, 1624, 100, 100, 0.507500, 1.000000, 2533.000000, 25.330000, 1.263324
5.000000, -1.020600, 0.795271, 1572, 100, 100, 0.491250, 1.000000, 2339.000000, 23.389999, 1.368106
6.000000, -0.020600, 0.708786, 1623, 100, 100, 0.507187, 1.000000, 2342.000244, 23.420002, 1.366353
7.000000, 0.979400, 0.631706, 1612, 100, 100, 0.503750, 1.000000, 2335.000000, 23.350000, 1.370450
8.000000, 1.979400, 0.563009, 1626, 100, 100, 0.508125, 1.000000, 2329.000000, 23.290001, 1.373980
9.000000, 2.979400, 0.501782, 1601, 100, 100, 0.500313, 1.000000, 2331.000000, 23.309999, 1.372801
10.000000, 3.979400, 0.447214, 1614, 100, 100, 0.504375, 1.000000, 2323.000000, 23.230000, 1.377529
