Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 476, 100, 101, 0.147277, 0.990099, 2854.000244, 28.257427, 1.132446
1.000000, -5.020600, 1.260419, 356, 100, 100, 0.111250, 1.000000, 2756.000000, 27.559999, 1.161103
2.000000, -4.020600, 1.123350, 310, 100, 106, 0.091392, 0.943396, 2904.000000, 27.396227, 1.168044
3.000000, -3.020600, 1.001187, 243, 100, 111, 0.068412, 0.900901, 3029.000000, 27.288288, 1.172664
4.000000, -2.020600, 0.892308, 183, 100, 121, 0.047262, 0.826446, 3284.000000, 27.140495, 1.179050
5.000000, -1.020600, 0.795271, 144, 100, 162, 0.027778, 0.617284, 4380.000488, 27.037041, 1.183562
6.000000, -0.020600, 0.708786, 145, 100, 248, 0.018271, 0.403226, 6609.000000, 26.649193, 1.200787
7.000000, 0.979400, 0.631706, 113, 100, 407, 0.008676, 0.245700, 10788.000000, 26.506142, 1.207267
8.000000, 1.979400, 0.563009, 107, 100, 907, 0.003687, 0.110254, 24053.000000, 26.519295, 1.206669
9.000000, 2.979400, 0.501782, 102, 100, 1802, 0.001769, 0.055494, 47490.000000, 26.354052, 1.214235
10.000000, 3.979400, 0.447214, 101, 100, 6111, 0.000516, 0.016364, 159642.000000, 26.123711, 1.224941
