Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 317, 100, 106, 0.093455, 0.943396, 2943.000000, 27.764151, 1.152565
1.000000, -3.771213, 1.091555, 213, 100, 107, 0.062208, 0.934579, 2724.000000, 25.457945, 1.256975
2.000000, -2.771213, 0.972849, 198, 100, 120, 0.051562, 0.833333, 3030.000244, 25.250002, 1.267327
3.000000, -1.771213, 0.867053, 151, 100, 151, 0.031250, 0.662252, 3622.000244, 23.986757, 1.334069
4.000000, -0.771213, 0.772762, 133, 100, 228, 0.018229, 0.438596, 5214.000000, 22.868422, 1.399310
5.000000, 0.228787, 0.688725, 116, 100, 389, 0.009319, 0.257069, 8834.000000, 22.709511, 1.409101
6.000000, 1.228787, 0.613826, 115, 100, 874, 0.004112, 0.114416, 19774.000000, 22.624714, 1.414383
7.000000, 2.228787, 0.547073, 105, 100, 2031, 0.001616, 0.049237, 45827.000000, 22.563761, 1.418203
8.000000, 3.228787, 0.487580, 101, 100, 6451, 0.000489, 0.015501, 143960.000000, 22.315920, 1.433954
9.000000, 4.228787, 0.434556, 100, 100, 23918, 0.000131, 0.004181, 537120.000000, 22.456728, 1.424963
